locus_tag,nombre_gen,inicio,fin,longitud_pb,num_aminoacidos,hebra,contenido_gc,producto,proteina_id
ACUCMD_RS05330,,1114081,1114333,252,84,+,59.13,hypothetical protein,WP_003405150.1
ACUCMD_RS05335,,1114393,1114603,210,70,-,66.67,hypothetical protein,WP_003405160.1
ACUCMD_RS05340,,1114606,1114999,393,131,-,65.39,class I SAM-dependent methyltransferase,WP_009935838.1
ACUCMD_RS05345,,1114968,1115970,1002,334,+,65.47,GNAT family N-acetyltransferase,WP_003405164.1
ACUCMD_RS05350,,1115966,1116056,90,30,+,66.67,DUF5642 family protein,
ACUCMD_RS05355,,1116086,1116746,660,220,+,66.67,DUF5642 family protein,WP_003911352.1
ACUCMD_RS05360,,1116751,1117348,597,199,-,66.83,alpha-ketoglutarate-dependent dioxygenase AlkB,WP_003913180.1
ACUCMD_RS05365,arcA,1117405,1118614,1209,403,+,65.67,arginine deiminase,WP_003405169.1
ACUCMD_RS05370,,1118648,1120160,1512,504,-,66.34,dolichyl-phosphate-mannose--protein mannosyltransferase,WP_003901066.1
ACUCMD_RS05375,rsmI,1120242,1121100,858,286,+,69.23,16S rRNA (cytidine(1402)-2'-O)-methyltransferase,WP_003405173.1
ACUCMD_RS05380,,1121109,1122369,1260,420,-,74.6,hypothetical protein,WP_003910253.1
ACUCMD_RS05385,pabB,1122442,1123729,1287,429,-,70.01,aminodeoxychorismate synthase component I,WP_003405178.1
ACUCMD_RS05390,,1123934,1125638,1704,568,+,65.02,hypothetical protein,WP_003405180.1
ACUCMD_RS05395,metG,1125664,1127224,1560,520,-,64.1,methionine--tRNA ligase,WP_003405183.1
ACUCMD_RS05400,tatD,1127243,1128106,863,287,+,68.91,TatD family hydrolase,
ACUCMD_RS05405,rpfB,1128274,1129402,1128,376,+,67.38,resuscitation-promoting factor protein RpfB,WP_023637366.1
ACUCMD_RS05410,rsmA,1129374,1130328,954,318,+,66.98,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA,WP_003405191.1
ACUCMD_RS05415,ispE,1130377,1131334,957,319,+,68.13,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,WP_003898690.1
ACUCMD_RS05420,,1131350,1131644,294,98,+,67.69,hypothetical protein,WP_003900254.1
ACUCMD_RS05425,,1131847,1133482,1635,545,+,66.24,fatty acyl-AMP ligase,WP_003405202.1
ACUCMD_RS05430,pth,1133555,1134131,576,192,-,66.84,aminoacyl-tRNA hydrolase,WP_003405251.1
ACUCMD_RS05435,rplY,1134143,1134791,648,216,-,66.51,50S ribosomal protein L25/general stress protein Ctc,WP_003405254.1
ACUCMD_RS05440,,1135007,1135616,609,203,-,61.25,LpqN/LpqT family lipoprotein,WP_042507738.1
ACUCMD_RS05445,prsA,1135723,1136704,981,327,-,64.02,ribose-phosphate diphosphokinase,WP_003405263.1
ACUCMD_RS05450,glmU,1136795,1138283,1488,496,-,67.47,bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU,WP_003405267.1
ACUCMD_RS05460,,1138537,1139131,594,198,+,64.98,TetR/AcrR family transcriptional regulator,WP_003405271.1
ACUCMD_RS05465,mfd,1139189,1142894,3705,1235,+,68.77,transcription-repair coupling factor,WP_003405273.1
ACUCMD_RS05470,,1142893,1143871,978,326,+,62.17,nucleoside triphosphate pyrophosphohydrolase,WP_003405276.1
ACUCMD_RS05475,lpqU,1143958,1144690,732,244,+,67.44,lytic transglycosylase domain-containing protein,WP_460758337.1
ACUCMD_RS05480,eno,1144786,1146076,1290,430,+,66.9,phosphopyruvate hydratase,WP_003901975.1
ACUCMD_RS05485,,1146080,1146767,687,229,+,68.85,FtsB family cell division protein,WP_003405293.1
ACUCMD_RS05490,,1146759,1147251,492,164,+,68.29,DUF501 domain-containing protein,WP_003405296.1
ACUCMD_RS05495,ppx2,1147241,1148201,960,320,+,68.96,exopolyphosphatase Ppx2,WP_003405299.1
ACUCMD_RS05500,kdpE,1148649,1149330,681,227,-,63.0,two-component system response regulator KdpE,WP_003905437.1
ACUCMD_RS05505,kdpD,1149326,1151909,2583,861,-,67.2,sensor histidine kinase KdpD,WP_460758342.1
ACUCMD_RS05510,,1151999,1152146,147,49,+,60.54,hypothetical protein,WP_003405313.1
ACUCMD_RS05515,kdpF,1152142,1152235,93,31,+,56.99,K(+)-transporting ATPase subunit F,WP_003405316.1
ACUCMD_RS05520,kdpA,1152234,1153950,1716,572,+,63.46,potassium-transporting ATPase subunit KdpA,WP_003405318.1
ACUCMD_RS05525,kdpB,1153946,1156076,2130,710,+,65.63,potassium-transporting ATPase subunit KdpB,WP_003405320.1
ACUCMD_RS05530,kdpC,1156075,1156645,570,190,+,66.32,K(+)-transporting ATPase subunit C,WP_003405322.1
ACUCMD_RS05535,trcS,1156648,1158178,1530,510,-,64.97,two component system sensor histidine kinase TrcS,WP_003405324.1
ACUCMD_RS05540,trcR,1158185,1158959,774,258,-,62.02,two-component system response regulator TrcR,WP_003405328.1
ACUCMD_RS05545,,1159140,1160581,1441,480,-,68.08,ISNCY family transposase,
ACUCMD_RS05550,esxV,1160766,1161051,285,95,-,63.16,type VII secretion system protein EsxV,WP_003898699.1
ACUCMD_RS05555,esxJ,1161077,1161376,299,99,-,63.21,type VII secretion system ESX-5 protein EsxJ,
ACUCMD_RS05560,,1161521,1162697,1176,392,-,68.96,PPE family protein,WP_003405368.1
ACUCMD_RS05565,,1162773,1163601,828,276,-,69.08,"PPE family protein, SVP subgroup",WP_003405370.1
ACUCMD_RS05570,,1164388,1164628,240,80,-,64.17,hypothetical protein,WP_003405375.1
ACUCMD_RS05575,,1164796,1165724,928,309,-,64.98,IS5-like element ISMt1 family transposase,
ACUCMD_RS05580,,1166006,1167032,1026,342,-,64.33,S1 family peptidase,WP_003405514.1
ACUCMD_RS05585,,1167278,1167902,624,208,+,64.74,type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein,WP_003405517.1
ACUCMD_RS05590,,1167898,1168779,881,293,+,62.32,nucleotidyl transferase AbiEii/AbiGii toxin family protein,
ACUCMD_RS05595,,1169648,1170896,1248,416,+,66.59,IS256-like element IS1081 family transposase,WP_003901078.1
ACUCMD_RS05600,,1171263,1172379,1116,372,-,61.83,hypothetical protein,WP_003901982.1
ACUCMD_RS05605,,1172335,1172539,204,68,-,67.16,hypothetical protein,WP_003405585.1
ACUCMD_RS05610,,1172611,1173058,447,149,+,69.35,oxidation-sensing regulator MosR,WP_003405595.1
ACUCMD_RS05615,,1173106,1174012,906,302,+,67.33,SDR family oxidoreductase,WP_003405600.1
ACUCMD_RS05620,,1174049,1174166,117,39,-,70.09,EthD domain-containing protein,
ACUCMD_RS05625,,1174170,1175121,951,317,-,65.83,nucleotidyl transferase AbiEii/AbiGii toxin family protein,WP_460758494.1
ACUCMD_RS05630,,1176086,1176338,252,84,+,58.73,hypothetical protein,WP_003898708.1
ACUCMD_RS05635,,1176500,1176728,228,76,+,58.33,Fic family protein,WP_234827446.1
ACUCMD_RS05640,,1177153,1177468,315,105,+,64.76,hypothetical protein,WP_003905442.1
ACUCMD_RS05645,,1177398,1177599,201,67,+,62.69,site-specific integrase,WP_223695525.1
ACUCMD_RS05655,,1177853,1178618,765,255,+,64.58,DUF427 domain-containing protein,WP_003900263.1
ACUCMD_RS05660,,1178829,1178976,147,49,-,64.63,hypothetical protein,WP_003405615.1
ACUCMD_RS05665,,1179621,1180803,1182,394,+,66.92,YncE family protein,WP_003405622.1
ACUCMD_RS05670,,1180910,1182542,1632,544,+,63.24,long-chain fatty acid--CoA ligase,WP_003405625.1
ACUCMD_RS05675,,1182617,1183682,1065,355,+,64.88,NAD(P)H-dependent amine dehydrogenase family protein,WP_003405629.1
ACUCMD_RS05680,,1183734,1184208,474,158,+,65.4,SRPBCC family protein,WP_003405633.1
ACUCMD_RS05685,,1184241,1185105,864,288,+,63.54,class II glutamine amidotransferase,WP_003405636.1
ACUCMD_RS05690,,1185109,1185967,858,286,+,68.18,patatin-like phospholipase family protein,WP_003405640.1
ACUCMD_RS05695,,1185967,1187050,1083,361,-,68.79,patatin family protein,WP_003405642.1
ACUCMD_RS05700,lpqV,1187130,1187550,420,140,-,69.76,lipoprotein LpqV,WP_003405645.1
ACUCMD_RS05705,,1187661,1188228,567,189,+,67.37,cysteine dioxygenase,WP_003405649.1
ACUCMD_RS05710,,1188224,1188620,396,132,+,73.23,rhodanese-like domain-containing protein,WP_003405651.1
ACUCMD_RS05715,,1188647,1190651,2004,668,-,78.44,PE family protein,WP_460758348.1
ACUCMD_RS05720,,1190983,1192375,1392,464,-,75.29,PE family protein,WP_010886106.1
ACUCMD_RS05725,,1192736,1194500,1764,588,-,64.85,alpha/beta hydrolase,WP_003405708.1
ACUCMD_RS05730,,1194496,1195270,774,258,-,64.6,enoyl-CoA hydratase,WP_003405712.1
ACUCMD_RS05735,,1195281,1196319,1038,346,-,65.51,enoyl-CoA hydratase/isomerase family protein,WP_003405716.1
ACUCMD_RS05740,,1196505,1197342,837,279,+,62.84,Bax inhibitor-1/YccA family protein,WP_003405719.1
ACUCMD_RS05745,,1197457,1198309,852,284,+,62.32,hypothetical protein,WP_003405722.1
ACUCMD_RS05750,,1198382,1199600,1218,406,-,65.35,acetyl-CoA C-acetyltransferase,WP_003405724.1
ACUCMD_RS05755,,1199652,1200597,945,315,-,68.68,SGNH/GDSL hydrolase family protein,WP_003405726.1
ACUCMD_RS05760,lipU,1200819,1201887,1068,356,+,64.51,lipase LipU,WP_003918181.1
ACUCMD_RS05765,cbs,1201943,1203338,1395,465,+,66.38,cystathionine beta-synthase,WP_003405730.1
ACUCMD_RS05770,pra,1203539,1204262,723,241,+,66.25,RDD family protein,WP_003901991.1
ACUCMD_RS05775,metB,1204293,1205460,1167,389,+,64.78,cystathionine gamma-synthase,WP_003405736.1
ACUCMD_RS05780,greA,1205530,1206025,495,165,-,63.43,transcription elongation factor GreA,WP_003405742.1
ACUCMD_RS05785,,1206210,1206645,435,145,-,67.82,DUF4307 domain-containing protein,WP_003405744.1
ACUCMD_RS05790,mca,1206746,1207613,867,289,+,65.97,mycothiol conjugate amidase Mca,WP_003405746.1
ACUCMD_RS05795,,1207609,1207876,267,89,+,62.92,hypothetical protein,WP_003405749.1
ACUCMD_RS05800,,1207862,1209884,2022,674,+,71.91,thioredoxin domain-containing protein,WP_003405750.1
ACUCMD_RS05805,trhA,1209982,1210711,729,243,-,66.67,PAQR family membrane homeostasis protein TrhA,WP_003901993.1
ACUCMD_RS05810,,1210821,1211610,789,263,+,65.15,"(2Z,6E)-farnesyl diphosphate synthase",WP_003903314.1
ACUCMD_RS05815,,1211786,1214090,2304,768,+,77.69,PE family protein,WP_010886107.1
ACUCMD_RS05820,,1214296,1214587,291,97,+,63.23,undecaprenyl diphosphate synthase family protein,
ACUCMD_RS05825,,1214739,1215174,435,145,+,66.67,PE family protein,WP_003900271.1
ACUCMD_RS05830,,1215190,1215439,249,83,+,58.63,cellulose binding domain-containing protein,WP_003901996.1
ACUCMD_RS05835,,1215450,1215633,183,61,+,62.84,hypothetical protein,WP_003898724.1
ACUCMD_RS05840,,1215742,1215847,105,35,+,66.67,"endo-1,4-beta-glucanase",WP_003405770.1
ACUCMD_RS05845,,1215824,1216280,456,152,+,60.96,GH12 family glycosyl hydrolase domain-containing protein,WP_003905452.1
ACUCMD_RS05850,,1216694,1219256,2562,854,+,78.53,PE family protein,WP_031721416.1
ACUCMD_RS05855,coaA,1219473,1220412,939,313,-,62.83,type I pantothenate kinase,WP_003405790.1
ACUCMD_RS05860,glyA,1220799,1222080,1281,427,+,67.21,serine hydroxymethyltransferase,WP_003405797.1
ACUCMD_RS05865,,1222184,1223012,828,276,+,63.65,acyl-ACP desaturase,WP_003405801.1
ACUCMD_RS05870,,1223222,1224524,1302,434,+,66.82,PhoH family protein,WP_003405802.1
ACUCMD_RS05875,,1224610,1225486,876,292,+,63.81,polysaccharide deacetylase family protein,WP_003898725.1
ACUCMD_RS05880,,1225488,1226370,882,294,-,65.87,hypothetical protein,WP_003405804.1
ACUCMD_RS05885,fum,1226366,1227791,1425,475,-,65.61,class II fumarate hydratase,WP_003405805.1
ACUCMD_RS05890,glpX,1227821,1228910,1089,363,-,66.85,class II fructose-bisphosphatase,WP_003898726.1
ACUCMD_RS05895,,1228965,1229610,645,215,+,68.37,DUF4245 domain-containing protein,WP_003915494.1
ACUCMD_RS05900,,1229616,1230774,1158,386,-,61.92,AI-2E family transporter,WP_003898727.1
ACUCMD_RS05905,mazF3,1230885,1231197,312,104,-,61.54,type II toxin-antitoxin system toxin endoribonuclease MazF3,WP_003405820.1
ACUCMD_RS05910,mazE3,1231196,1231517,321,107,-,64.49,type II toxin-antitoxin system antitoxin MazE3,WP_003405836.1
ACUCMD_RS05915,,1231526,1233063,1537,512,+,65.13,carboxylesterase/lipase family protein,
ACUCMD_RS05920,,1233069,1234182,1113,371,-,64.87,3 beta-hydroxysteroid dehydrogenase/delta 5-->4-isomerase,WP_003405840.1
ACUCMD_RS05925,xseB,1234191,1234449,258,86,-,62.4,exodeoxyribonuclease VII small subunit,WP_003405844.1
ACUCMD_RS05930,xseA,1234438,1235686,1248,416,-,68.67,exodeoxyribonuclease VII large subunit,WP_003405846.1
ACUCMD_RS05935,,1235682,1236321,639,213,-,64.32,lipid droplet-associated protein,WP_003898730.1
ACUCMD_RS05940,,1236410,1237418,1008,336,+,65.87,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,WP_003405853.1
ACUCMD_RS05945,,1237434,1238418,984,328,-,67.58,DUF6542 domain-containing protein,WP_003898731.1
ACUCMD_RS05950,ychF,1238480,1239554,1074,358,+,65.74,redox-regulated ATPase YchF,WP_003898732.1
ACUCMD_RS05955,,1239641,1239839,198,66,+,68.72,type II toxin-antitoxin system VapB family antitoxin,WP_460758356.1
ACUCMD_RS05960,,1239835,1240210,375,125,+,64.27,type II toxin-antitoxin system VapC family toxin,WP_003405865.1
ACUCMD_RS05965,,1240412,1241111,699,233,+,62.66,hypothetical protein,WP_003898733.1
ACUCMD_RS05970,,1241228,1241414,186,62,+,64.52,hypothetical protein,WP_003901093.1
ACUCMD_RS05975,,1241340,1241616,276,92,-,63.41,hypothetical protein,WP_003405867.1
ACUCMD_RS05980,,1241858,1242182,324,108,+,62.96,putative quinol monooxygenase,WP_003405871.1
ACUCMD_RS05985,,1242196,1242907,711,237,-,66.53,hypothetical protein,WP_003911399.1
ACUCMD_RS05990,,1242928,1243138,210,70,+,69.52,hypothetical protein,WP_003911400.1
ACUCMD_RS05995,,1243089,1243860,771,257,-,66.8,adenylate/guanylate cyclase domain-containing protein,
ACUCMD_RS06000,,1243932,1245333,1401,467,+,63.81,glucose-6-phosphate dehydrogenase,WP_003898735.1
ACUCMD_RS06005,gnd,1245354,1246377,1023,341,+,65.69,"phosphogluconate dehydrogenase (NAD(+)-dependent, decarboxylating)",WP_003405880.1
ACUCMD_RS06010,bpoB,1246369,1247236,867,289,-,67.13,alpha/beta fold hydrolase,WP_003898736.1
ACUCMD_RS06015,ephC,1247397,1248303,906,302,+,67.88,alpha/beta fold hydrolase,WP_003911402.1
ACUCMD_RS06020,,1248307,1249552,1245,415,+,68.59,WS/DGAT domain-containing protein,WP_003901095.1
ACUCMD_RS06025,,1249555,1250161,606,202,-,65.35,hypothetical protein,WP_003405892.1
ACUCMD_RS06030,ppdK,1250157,1251630,1473,491,-,66.53,"pyruvate, phosphate dikinase",WP_003898737.1
ACUCMD_RS06035,,1251842,1253197,1355,451,-,64.87,HNH endonuclease signature motif containing protein,
ACUCMD_RS06040,,1253298,1254759,1461,487,-,65.37,short-chain fatty acyl-CoA regulator family protein,WP_003405904.1
ACUCMD_RS06045,prpD,1254854,1256360,1506,502,+,66.27,2-methylcitrate dehydratase PrpD,WP_003405907.1
ACUCMD_RS06050,prpC,1256356,1257538,1182,394,+,66.16,bifunctional 2-methylcitrate synthase/citrate synthase,WP_003405909.1
ACUCMD_RS06055,,1257549,1259280,1731,577,+,63.32,DUF3556 domain-containing protein,WP_003405912.1
ACUCMD_RS06060,metE,1259291,1261571,2280,760,-,69.17,5-methyltetrahydropteroyltriglutamate-- homocysteine S-methyltransferase,WP_003405914.1
ACUCMD_RS06065,,1262146,1262383,237,79,+,71.31,hypothetical protein,WP_003405917.1
ACUCMD_RS06070,,1262496,1264353,1857,619,-,64.29,PPE domain-containing protein,
ACUCMD_RS06075,,1264616,1264781,165,55,+,61.21,acetyl-CoA acetyltransferase,
ACUCMD_RS06080,,1264830,1265501,671,223,+,67.21,enoyl-CoA hydratase-related protein,
ACUCMD_RS06085,,1265696,1266713,1017,339,-,67.26,NAD(P)/FAD-dependent oxidoreductase,WP_003405932.1
ACUCMD_RS06090,,1266709,1267210,501,167,-,63.87,isoprenylcysteine carboxyl methyltransferase family protein,WP_003405935.1
ACUCMD_RS06095,,1267697,1268420,723,241,+,63.35,CPBP family intramembrane glutamic endopeptidase,WP_003911379.1
ACUCMD_RS06100,,1268427,1269234,807,269,-,65.68,enoyl-CoA hydratase,WP_003405951.1
ACUCMD_RS06105,,1269376,1270183,807,269,-,67.29,enoyl-CoA hydratase,WP_003405957.1
ACUCMD_RS06110,mcr,1270286,1271369,1083,361,+,65.84,alpha-methylacyl-CoA racemase,WP_003898740.1
ACUCMD_RS06115,,1271380,1272133,753,251,+,66.8,3-hydroxyacyl-CoA dehydrogenase,WP_003405961.1
ACUCMD_RS06120,,1272260,1272392,132,44,-,62.12,hypothetical protein,WP_003405966.1
ACUCMD_RS06125,,1272647,1274993,2346,782,+,64.45,MMPL family transporter,WP_003405970.1
ACUCMD_RS06130,,1275125,1275776,651,217,+,68.82,class I SAM-dependent methyltransferase,WP_003405982.1
ACUCMD_RS06135,,1276150,1276252,102,34,+,47.06,hypothetical protein,
ACUCMD_RS06140,,1276253,1276529,276,92,-,63.41,hypothetical protein,WP_003405990.1
ACUCMD_RS06145,,1276525,1277890,1365,455,-,64.76,HNH endonuclease signature motif containing protein,WP_003898743.1
ACUCMD_RS06150,,1278118,1279046,928,309,+,64.98,IS5-like element ISMt1 family transposase,
ACUCMD_RS06155,cobB,1279129,1279843,714,238,-,66.81,NAD-dependent protein deacylase,WP_003406044.1
ACUCMD_RS06160,,1279880,1280246,366,122,+,67.76,GntR family transcriptional regulator,WP_009939812.1
ACUCMD_RS06165,omt,1280223,1281072,849,283,-,64.66,class I SAM-dependent methyltransferase,WP_003898744.1
ACUCMD_RS06170,,1281068,1281599,531,177,-,63.09,DUF1697 domain-containing protein,WP_023637376.1
ACUCMD_RS06175,,1281654,1282098,444,148,+,62.61,PPOX class F420-dependent oxidoreductase,WP_003406060.1
ACUCMD_RS06180,,1282255,1282444,189,63,+,64.55,DUF5302 domain-containing protein,WP_003406063.1
ACUCMD_RS06185,,1282531,1283119,588,196,+,63.78,HhH-GPD-type base excision DNA repair protein,WP_003406064.1
ACUCMD_RS06190,,1283115,1283262,147,49,+,61.9,hypothetical protein,WP_003406065.1
ACUCMD_RS06195,,1283281,1284397,1116,372,-,69.87,Rv1157c family protein,WP_460758362.1
ACUCMD_RS06200,,1284404,1285088,684,228,-,73.1,hypothetical protein,WP_003406075.1
ACUCMD_RS06205,pimE,1285217,1286513,1296,432,+,65.12,mannosyltransferase,WP_003902013.1
ACUCMD_RS06210,,1286509,1286794,285,95,-,57.89,4a-hydroxytetrahydrobiopterin dehydratase,WP_003406082.1
ACUCMD_RS06215,mutT,1286820,1287246,426,142,+,68.54,8-oxo-dGTP diphosphatase MutT,WP_003905474.1
ACUCMD_RS06220,narG,1287553,1291252,3699,1233,+,64.53,nitrate reductase subunit alpha,WP_003898748.1
ACUCMD_RS06225,narH,1291290,1292967,1677,559,+,64.94,nitrate reductase subunit beta,WP_003406090.1
ACUCMD_RS06230,narJ,1292963,1293629,666,222,+,69.22,nitrate reductase molybdenum cofactor assembly chaperone,WP_014584726.1
ACUCMD_RS06235,narI,1293631,1294372,741,247,+,63.16,respiratory nitrate reductase subunit gamma,WP_003406095.1
ACUCMD_RS06240,typA,1294393,1296280,1887,629,+,66.67,translational GTPase TypA,WP_003406099.1
ACUCMD_RS06245,lpqW,1296377,1298285,1908,636,+,67.14,lipoarabinomannan biosynthesis protein LpqW,WP_003406102.1
ACUCMD_RS06250,,1298312,1298918,606,202,-,65.68,TetR/AcrR family transcriptional regulator,WP_003406104.1
ACUCMD_RS06255,,1298989,1300030,1041,347,-,64.07,PPE family protein,WP_003902014.1
ACUCMD_RS06260,lipX,1300047,1300350,303,101,-,58.75,lipase/esterase LipX,WP_003898752.1
ACUCMD_RS06265,mshB,1300529,1301441,912,304,+,67.54,N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha- D-glucopyranoside deacetylase,WP_003406154.1
ACUCMD_RS06270,,1301532,1301973,441,147,+,65.76,hypothetical protein,WP_003406163.1
ACUCMD_RS06275,,1301980,1302907,927,309,-,64.94,PE family protein,WP_003898753.1
ACUCMD_RS06280,fbiC,1303156,1305727,2571,857,+,66.63,bifunctional FO biosynthesis protein CofGH,WP_003406167.1
ACUCMD_RS06285,,1305894,1306227,333,111,-,63.96,hemophore-related protein,WP_003406169.1
ACUCMD_RS06290,fadH,1306427,1308452,2025,675,-,65.28,"NADPH-dependent 2,4-dienoyl-CoA reductase",WP_003898755.1
ACUCMD_RS06295,,1308448,1309018,570,190,-,64.39,PadR family transcriptional regulator,WP_003406182.1
ACUCMD_RS06300,fdxA,1309230,1309557,327,109,+,61.16,ferredoxin,WP_003406185.1
ACUCMD_RS06305,dapC,1309589,1310678,1089,363,+,68.69,succinyldiaminopimelate transaminase,WP_003898756.1
ACUCMD_RS06310,,1310705,1313525,2820,940,-,68.55,DEAD/DEAH box helicase family protein,WP_003406189.1
ACUCMD_RS06315,pks2,1313951,1320209,6258,2086,+,65.82,sulfolipid-1 biosynthesis phthioceranic/hydroxyphthioceranic acid synthase,WP_049951421.1
ACUCMD_RS06320,papA3,1320261,1321680,1419,473,+,60.25,acyltransferase PapA3,WP_003898759.1
ACUCMD_RS06325,mmpL10,1321701,1324755,3054,1018,+,61.49,RND transporter MmpL10,WP_256388736.1
ACUCMD_RS06330,chp2,1324758,1325838,1080,360,-,63.43,diacyltrehalose acyltransferase Chp2,WP_003406195.1
ACUCMD_RS06335,fadD21,1326002,1327739,1737,579,-,59.93,fatty-acid--AMP ligase FAAL21/FadD21,WP_003406196.1
ACUCMD_RS06340,,1327915,1329532,1617,539,-,68.4,PucR family transcriptional regulator,WP_003406197.1
ACUCMD_RS06345,pruA,1329616,1331248,1632,544,+,66.79,L-glutamate gamma-semialdehyde dehydrogenase,WP_003900286.1
ACUCMD_RS06350,,1331247,1332237,990,330,+,69.29,proline dehydrogenase family protein,WP_003900287.1
ACUCMD_RS06355,sigI,1332318,1333191,873,291,+,65.52,RNA polymerase sigma factor SigI,WP_003406207.1
ACUCMD_RS06360,,1333206,1334085,879,293,+,67.58,alpha/beta fold hydrolase,WP_003406212.1
ACUCMD_RS06365,,1334157,1335072,915,305,+,68.09,alpha/beta fold hydrolase,WP_003406215.1
ACUCMD_RS06370,,1335153,1335981,828,276,+,67.75,esterase/lipase family protein,WP_003898763.1
ACUCMD_RS06375,,1336020,1337442,1422,474,+,68.26,acyl-CoA synthetase,WP_460758369.1
ACUCMD_RS06380,,1337474,1338740,1266,422,-,64.61,Rv1453 family transcriptional regulator,WP_003406219.1
ACUCMD_RS06385,,1339229,1339529,300,100,+,66.33,PE family protein,WP_003406222.1
ACUCMD_RS06390,,1339575,1340751,1176,392,+,69.05,PPE family protein PPE18,WP_003902024.1
ACUCMD_RS06395,esxJ,1340885,1341182,297,99,+,62.63,type VII secretion system ESX-5 protein EsxJ,WP_003421604.1
ACUCMD_RS06400,esxL,1341232,1341517,285,95,+,63.16,type VII secretion system ESX-5 protein EsxL,WP_003898766.1
ACUCMD_RS06405,,1341584,1342832,1248,416,-,66.43,IS256-like element IS1081 family transposase,WP_003904572.1
ACUCMD_RS06410,,1343168,1344446,1278,426,+,64.08,MHS family MFS transporter,WP_003406233.1
ACUCMD_RS06415,dapD,1344442,1345396,954,318,-,67.19,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",WP_003898768.1
ACUCMD_RS06420,dapE,1345486,1346551,1065,355,+,66.67,succinyl-diaminopimelate desuccinylase,WP_003406235.1
ACUCMD_RS06425,,1346547,1348851,2304,768,-,70.05,ATP-binding protein,
ACUCMD_RS06430,,1348945,1349509,564,188,+,62.23,LOG family protein,WP_003898770.1
ACUCMD_RS06435,fadD6,1349558,1351352,1794,598,+,65.44,long-chain-acyl-CoA synthetase FadD6,WP_003406240.1
ACUCMD_RS06440,folP,1351417,1352374,957,319,+,68.03,dihydropteroate synthase,WP_003406241.1
ACUCMD_RS06445,gpgS,1352370,1353345,975,325,+,66.36,glucosyl-3-phosphoglycerate synthase,WP_003406242.1
ACUCMD_RS06450,,1353383,1353752,369,123,+,69.11,DivIVA domain-containing protein,WP_003406243.1
ACUCMD_RS06455,tagA,1353748,1354363,615,205,+,64.55,DNA-3-methyladenine glycosylase I,WP_003406244.1
ACUCMD_RS06460,,1354529,1354697,168,56,+,62.5,DUF3117 domain-containing protein,WP_003406247.1
ACUCMD_RS06465,glgA,1354724,1355888,1164,388,-,64.69,glycogen synthase,WP_003898773.1
ACUCMD_RS06470,glgC,1356062,1357277,1215,405,+,62.63,glucose-1-phosphate adenylyltransferase,WP_003406249.1
ACUCMD_RS06475,,1357375,1357891,516,172,-,70.16,PE family protein,
ACUCMD_RS06480,,1357985,1359671,1686,562,-,68.45,CocE/NonD family hydrolase,WP_003898774.1
ACUCMD_RS06485,,1359698,1360373,675,225,-,59.85,methyltransferase family protein,WP_003406252.1
ACUCMD_RS06490,,1360381,1362028,1647,549,-,69.82,multidrug efflux ABC transporter permease,WP_003902026.1
ACUCMD_RS06495,,1362024,1362960,936,312,-,64.64,multidrug efflux ABC transporter ATP-binding protein,WP_003900295.1
ACUCMD_RS06500,raaS,1362949,1363588,639,213,-,63.38,transcriptional regulator RaaS,WP_003406254.1
ACUCMD_RS06505,,1363730,1364378,648,216,-,70.83,SAM-dependent O-methyltransferase,WP_003406255.1
ACUCMD_RS06510,sigE,1364640,1365414,774,258,+,62.92,RNA polymerase sigma factor SigE,WP_003406257.1
ACUCMD_RS06515,rseA,1365571,1366036,465,155,+,67.96,anti-sigma E factor RseA,WP_003406258.1
ACUCMD_RS06520,htrA,1366176,1367691,1515,505,+,65.48,serine protease HtrA,WP_003911452.1
ACUCMD_RS06525,tatB,1367692,1368088,396,132,+,64.9,Sec-independent protein translocase protein TatB,WP_003406260.1
ACUCMD_RS06530,,1368120,1368952,832,277,-,69.47,HAD-IIA family hydrolase,
ACUCMD_RS06535,,1369062,1370526,1464,488,-,70.7,PH domain-containing protein,WP_003898781.1
ACUCMD_RS06540,,1370522,1371056,534,178,-,69.85,PH domain-containing protein,WP_003406264.1
ACUCMD_RS06545,,1371150,1371708,558,186,+,65.95,hypothetical protein,WP_003406266.1
ACUCMD_RS06550,,1371759,1371933,174,58,+,61.49,type II toxin-antitoxin system Phd/YefM family antitoxin,WP_003908664.1
ACUCMD_RS06555,mrp,1372007,1373180,1173,391,-,67.43,Mrp/NBP35 family ATP-binding protein,WP_003406273.1
ACUCMD_RS06560,,1373192,1374428,1236,412,-,69.66,lytic transglycosylase domain-containing protein,WP_003406276.1
ACUCMD_RS06565,,1374552,1375095,543,181,-,66.85,DUF1003 domain-containing protein,WP_003406283.1
ACUCMD_RS06570,,1375091,1376399,1308,436,-,66.97,magnesium transporter,WP_003406286.1
ACUCMD_RS06575,,1376460,1377057,597,199,-,67.17,DUF4190 domain-containing protein,WP_003406288.1
