gen1_locus,gen1_nombre,gen1_fin,gen1_hebra,gen2_locus,gen2_nombre,gen2_inicio,gen2_hebra,distancia_pb,tipo,misma_hebra
ACUCMD_RS04080,,859071,-,ACUCMD_RS04085,,859070,-,-1,Solapado,True
ACUCMD_RS04085,,860279,-,ACUCMD_RS04090,,860275,-,-4,Solapado,True
ACUCMD_RS04090,,860917,-,ACUCMD_RS04095,aldA,861118,+,201,Normal (200-500 pb),False
ACUCMD_RS04095,aldA,862588,+,ACUCMD_RS04100,,862618,+,30,Muy cercano (< 50 pb),True
ACUCMD_RS04100,,863365,+,ACUCMD_RS04105,,863462,+,97,Cercano (50-100 pb),True
ACUCMD_RS04105,,864350,+,ACUCMD_RS04110,,864346,+,-4,Solapado,True
ACUCMD_RS04110,,864781,+,ACUCMD_RS04115,purD,864792,+,11,Muy cercano (< 50 pb),True
ACUCMD_RS04115,purD,866061,+,ACUCMD_RS04120,ggtA,866057,-,-4,Solapado,False
ACUCMD_RS04120,ggtA,867641,-,ACUCMD_RS04125,,867646,-,5,Muy cercano (< 50 pb),True
ACUCMD_RS04125,,868558,-,ACUCMD_RS04130,,868613,+,55,Cercano (50-100 pb),False
ACUCMD_RS04130,,869237,+,ACUCMD_RS04135,,869190,-,-47,Solapado,False
ACUCMD_RS04135,,869970,-,ACUCMD_RS04140,purB,870214,+,244,Normal (200-500 pb),False
ACUCMD_RS04140,purB,871633,+,ACUCMD_RS04145,,871637,+,4,Muy cercano (< 50 pb),True
ACUCMD_RS04145,,872882,+,ACUCMD_RS04150,,872878,-,-4,Solapado,False
ACUCMD_RS04150,,873499,-,ACUCMD_RS04155,purC,873549,+,50,Cercano (50-100 pb),False
ACUCMD_RS04155,purC,874443,+,ACUCMD_RS04160,,874439,+,-4,Solapado,True
ACUCMD_RS04160,,876599,+,ACUCMD_RS04165,,876644,+,45,Muy cercano (< 50 pb),True
ACUCMD_RS04165,,876779,+,ACUCMD_RS04170,,876897,+,118,Moderado (100-200 pb),True
ACUCMD_RS04170,,877038,+,ACUCMD_RS04175,emrB,877026,-,-12,Solapado,False
ACUCMD_RS04175,emrB,878649,-,ACUCMD_RS04180,,878828,+,179,Moderado (100-200 pb),False
ACUCMD_RS04180,,879533,+,ACUCMD_RS04185,,879548,+,15,Muy cercano (< 50 pb),True
ACUCMD_RS04185,,881249,+,ACUCMD_RS04190,,881283,-,34,Muy cercano (< 50 pb),False
ACUCMD_RS04190,,881922,-,ACUCMD_RS04195,,881835,+,-87,Solapado,False
ACUCMD_RS04195,,882627,+,ACUCMD_RS04200,purS,882732,+,105,Moderado (100-200 pb),True
ACUCMD_RS04200,purS,882972,+,ACUCMD_RS04205,purQ,882968,+,-4,Solapado,True
ACUCMD_RS04205,purQ,883643,+,ACUCMD_RS04210,,883659,-,16,Muy cercano (< 50 pb),False
ACUCMD_RS04210,,884133,-,ACUCMD_RS04215,,884280,-,147,Moderado (100-200 pb),True
ACUCMD_RS04215,,885009,-,ACUCMD_RS04220,,885005,-,-4,Solapado,True
ACUCMD_RS04220,,886049,-,ACUCMD_RS04225,,886045,-,-4,Solapado,True
ACUCMD_RS04225,,886855,-,ACUCMD_RS04230,,886927,+,72,Cercano (50-100 pb),False
ACUCMD_RS04230,,887233,+,ACUCMD_RS04235,,887345,-,112,Moderado (100-200 pb),False
ACUCMD_RS04235,,888845,-,ACUCMD_RS04240,,889280,+,435,Normal (200-500 pb),False
ACUCMD_RS04240,,890542,+,ACUCMD_RS04245,,890596,+,54,Cercano (50-100 pb),True
ACUCMD_RS04245,,891670,+,ACUCMD_RS04250,,891680,-,10,Muy cercano (< 50 pb),False
ACUCMD_RS04250,,892478,-,ACUCMD_RS04255,,892474,-,-4,Solapado,True
ACUCMD_RS04255,,893482,-,ACUCMD_RS04260,pepC,893526,+,44,Muy cercano (< 50 pb),False
ACUCMD_RS04260,pepC,894828,+,ACUCMD_RS04265,,894839,+,11,Muy cercano (< 50 pb),True
ACUCMD_RS04265,,895187,+,ACUCMD_RS04270,,895180,-,-7,Solapado,False
ACUCMD_RS04270,,895837,-,ACUCMD_RS04275,purL,896029,+,192,Moderado (100-200 pb),False
ACUCMD_RS04275,purL,898294,+,ACUCMD_RS04280,,898290,+,-4,Solapado,True
ACUCMD_RS04280,,898920,+,ACUCMD_RS04285,cpdA,899040,+,120,Moderado (100-200 pb),True
ACUCMD_RS04285,cpdA,899997,+,ACUCMD_RS04290,cpsY,899941,-,-56,Solapado,False
ACUCMD_RS04290,cpsY,901540,-,ACUCMD_RS04295,,901844,+,304,Normal (200-500 pb),False
ACUCMD_RS04295,,902234,+,ACUCMD_RS04300,purF,902374,+,140,Moderado (100-200 pb),True
ACUCMD_RS04300,purF,903904,+,ACUCMD_RS04305,purM,903934,+,30,Muy cercano (< 50 pb),True
ACUCMD_RS04305,purM,905029,+,ACUCMD_RS04310,,905114,-,85,Cercano (50-100 pb),False
ACUCMD_RS04310,,905297,-,ACUCMD_RS04315,ygfZ,905443,-,146,Moderado (100-200 pb),True
ACUCMD_RS04315,ygfZ,906550,-,ACUCMD_RS04320,,906632,+,82,Cercano (50-100 pb),False
ACUCMD_RS04320,,907502,+,ACUCMD_RS04325,,907547,-,45,Muy cercano (< 50 pb),False
ACUCMD_RS04325,,908228,-,ACUCMD_RS04330,,908390,-,162,Moderado (100-200 pb),True
ACUCMD_RS04330,,908693,-,ACUCMD_RS04335,,908694,-,1,Muy cercano (< 50 pb),True
ACUCMD_RS04335,,909528,-,ACUCMD_RS04340,,909701,-,173,Moderado (100-200 pb),True
ACUCMD_RS04340,,909815,-,ACUCMD_RS04345,thiX,909820,-,5,Muy cercano (< 50 pb),True
ACUCMD_RS04345,thiX,910243,-,ACUCMD_RS04350,lmeA,910239,-,-4,Solapado,True
ACUCMD_RS04350,lmeA,911052,-,ACUCMD_RS04355,,911181,+,129,Moderado (100-200 pb),False
ACUCMD_RS04355,,911949,+,ACUCMD_RS04360,mshD,911945,+,-4,Solapado,True
ACUCMD_RS04360,mshD,912893,+,ACUCMD_RS04365,pstB,912935,+,42,Muy cercano (< 50 pb),True
ACUCMD_RS04365,pstB,913712,+,ACUCMD_RS04370,phoU,913767,-,55,Cercano (50-100 pb),False
ACUCMD_RS04370,phoU,914409,-,ACUCMD_RS04375,,914466,-,57,Cercano (50-100 pb),True
ACUCMD_RS04375,,916521,-,ACUCMD_RS04380,dusB,916686,-,165,Moderado (100-200 pb),True
ACUCMD_RS04380,dusB,917853,-,ACUCMD_RS04385,desA1,917940,-,87,Cercano (50-100 pb),True
ACUCMD_RS04385,desA1,918957,-,ACUCMD_RS04390,,919118,-,161,Moderado (100-200 pb),True
ACUCMD_RS04390,,919760,-,ACUCMD_RS04395,,919840,+,80,Cercano (50-100 pb),False
ACUCMD_RS04395,,920896,+,ACUCMD_RS04400,kmtR,920947,-,51,Cercano (50-100 pb),False
ACUCMD_RS04400,kmtR,921340,-,ACUCMD_RS04405,,921397,-,57,Cercano (50-100 pb),True
ACUCMD_RS04405,,921745,-,ACUCMD_RS04410,,921771,+,26,Muy cercano (< 50 pb),False
ACUCMD_RS04410,,922073,+,ACUCMD_RS04415,,922177,+,104,Moderado (100-200 pb),True
ACUCMD_RS04415,,923083,+,ACUCMD_RS04420,,923101,-,18,Muy cercano (< 50 pb),False
ACUCMD_RS04420,,923917,-,ACUCMD_RS04445,,925158,+,1241,Grande (> 500 pb),False
ACUCMD_RS04445,,925572,+,ACUCMD_RS04450,,925568,+,-4,Solapado,True
ACUCMD_RS04450,,925655,+,ACUCMD_RS04455,,926723,+,1068,Grande (> 500 pb),True
ACUCMD_RS04455,,926819,+,ACUCMD_RS04460,,926897,+,78,Cercano (50-100 pb),True
ACUCMD_RS04460,,927818,+,ACUCMD_RS04465,,927836,+,18,Muy cercano (< 50 pb),True
ACUCMD_RS04465,,928016,+,ACUCMD_RS04470,,928044,-,28,Muy cercano (< 50 pb),False
ACUCMD_RS04470,,930693,-,ACUCMD_RS04475,lpqQ,931160,+,467,Normal (200-500 pb),False
ACUCMD_RS04475,lpqQ,931805,+,ACUCMD_RS04480,,931785,-,-20,Solapado,False
ACUCMD_RS04480,,932142,-,ACUCMD_RS04485,,932417,-,275,Normal (200-500 pb),True
ACUCMD_RS04485,,933233,-,ACUCMD_RS04490,,933210,-,-23,Solapado,True
ACUCMD_RS04490,,934239,-,ACUCMD_RS04495,lpqR,934927,+,688,Grande (> 500 pb),False
ACUCMD_RS04495,lpqR,935698,+,ACUCMD_RS04500,,935784,+,86,Cercano (50-100 pb),True
ACUCMD_RS04500,,936597,+,ACUCMD_RS04505,pip,936664,-,67,Cercano (50-100 pb),False
ACUCMD_RS04505,pip,937525,-,ACUCMD_RS04510,,938319,+,794,Grande (> 500 pb),False
ACUCMD_RS04510,,939612,+,ACUCMD_RS04515,,939595,+,-17,Solapado,True
ACUCMD_RS04515,,940600,+,ACUCMD_RS04520,narL,940663,-,63,Cercano (50-100 pb),False
ACUCMD_RS04520,narL,941314,-,ACUCMD_RS04525,,941454,+,140,Moderado (100-200 pb),False
ACUCMD_RS04525,,942675,+,ACUCMD_RS04530,mmcO,942887,-,212,Normal (200-500 pb),False
ACUCMD_RS04530,mmcO,944402,-,ACUCMD_RS04535,lpqS,944550,+,148,Moderado (100-200 pb),False
ACUCMD_RS04535,lpqS,944943,+,ACUCMD_RS04540,cysK2,945145,+,202,Normal (200-500 pb),True
ACUCMD_RS04540,cysK2,946264,+,ACUCMD_RS04545,,946263,+,-1,Solapado,True
ACUCMD_RS04545,,947523,+,ACUCMD_RS04550,,947519,+,-4,Solapado,True
ACUCMD_RS04550,,947852,+,ACUCMD_RS04555,,947848,-,-4,Solapado,False
ACUCMD_RS04555,,948676,-,ACUCMD_RS04560,,948964,+,288,Normal (200-500 pb),False
ACUCMD_RS04560,,949603,+,ACUCMD_RS04565,pdc,949643,-,40,Muy cercano (< 50 pb),False
ACUCMD_RS04565,pdc,951326,-,ACUCMD_RS04570,,951390,+,64,Cercano (50-100 pb),False
ACUCMD_RS04570,,951834,+,ACUCMD_RS04575,far,951839,+,5,Muy cercano (< 50 pb),True
ACUCMD_RS04575,far,952919,+,ACUCMD_RS04580,,952977,+,58,Cercano (50-100 pb),True
ACUCMD_RS04580,,953437,+,ACUCMD_RS04585,,953485,+,48,Muy cercano (< 50 pb),True
ACUCMD_RS04585,,953938,+,ACUCMD_RS04590,dapC,953934,-,-4,Solapado,False
ACUCMD_RS04590,dapC,955128,-,ACUCMD_RS04595,fadA,955284,+,156,Moderado (100-200 pb),False
ACUCMD_RS04595,fadA,956496,+,ACUCMD_RS04600,fadB,956500,+,4,Muy cercano (< 50 pb),True
ACUCMD_RS04600,fadB,958663,+,ACUCMD_RS04605,,958730,-,67,Cercano (50-100 pb),False
ACUCMD_RS04605,,960380,-,ACUCMD_RS04610,,960446,-,66,Cercano (50-100 pb),True
ACUCMD_RS04610,,960541,-,ACUCMD_RS04615,,960549,-,8,Muy cercano (< 50 pb),True
ACUCMD_RS04615,,962820,-,ACUCMD_RS04620,,962887,+,67,Cercano (50-100 pb),False
ACUCMD_RS04620,,963088,+,ACUCMD_RS04625,moaC,963097,+,9,Muy cercano (< 50 pb),True
ACUCMD_RS04625,moaC,963601,+,ACUCMD_RS04630,mog,963597,+,-4,Solapado,True
ACUCMD_RS04630,mog,964080,+,ACUCMD_RS04635,moaE2,964076,+,-4,Solapado,True
ACUCMD_RS04635,moaE2,964502,+,ACUCMD_RS04640,rpfA,964519,-,17,Muy cercano (< 50 pb),False
ACUCMD_RS04640,rpfA,965743,-,ACUCMD_RS04645,moaD2,966190,-,447,Normal (200-500 pb),True
ACUCMD_RS04645,moaD2,966469,-,ACUCMD_RS04650,moaA,966472,-,3,Muy cercano (< 50 pb),True
ACUCMD_RS04650,moaA,967555,-,ACUCMD_RS04655,,967551,-,-4,Solapado,True
ACUCMD_RS04655,,967941,-,ACUCMD_RS04660,cspB,968105,+,164,Moderado (100-200 pb),False
ACUCMD_RS04660,cspB,968513,+,ACUCMD_RS04665,,968631,-,118,Moderado (100-200 pb),False
ACUCMD_RS04665,,970461,-,ACUCMD_RS04670,,970721,+,260,Normal (200-500 pb),False
ACUCMD_RS04670,,972674,+,ACUCMD_RS04675,,972762,-,88,Cercano (50-100 pb),False
ACUCMD_RS04675,,973923,-,ACUCMD_RS04680,,974022,-,99,Cercano (50-100 pb),True
ACUCMD_RS04680,,974511,-,ACUCMD_RS04685,,974507,-,-4,Solapado,True
ACUCMD_RS04685,,976154,-,ACUCMD_RS04690,,976291,+,137,Moderado (100-200 pb),False
ACUCMD_RS04690,,977080,+,ACUCMD_RS04695,,977088,-,8,Muy cercano (< 50 pb),False
ACUCMD_RS04695,,978420,-,ACUCMD_RS04700,,978697,-,277,Normal (200-500 pb),True
ACUCMD_RS04700,,978973,-,ACUCMD_RS04705,,979150,+,177,Moderado (100-200 pb),False
ACUCMD_RS04705,,979582,+,ACUCMD_RS04710,,979578,+,-4,Solapado,True
ACUCMD_RS04710,,980445,+,ACUCMD_RS04715,,980441,+,-4,Solapado,True
ACUCMD_RS04715,,980726,+,ACUCMD_RS04720,sepH,980722,-,-4,Solapado,False
ACUCMD_RS04720,sepH,981484,-,ACUCMD_RS04725,serC,981640,-,156,Moderado (100-200 pb),True
ACUCMD_RS04725,serC,982771,-,ACUCMD_RS04730,,982978,+,207,Normal (200-500 pb),False
ACUCMD_RS04730,,984001,+,ACUCMD_RS04735,fprB,984019,+,18,Muy cercano (< 50 pb),True
ACUCMD_RS04735,fprB,985747,+,ACUCMD_RS04740,,985729,-,-18,Solapado,False
ACUCMD_RS04740,,986188,-,ACUCMD_RS04745,spmT,987449,+,1261,Grande (> 500 pb),False
ACUCMD_RS04745,spmT,988923,+,ACUCMD_RS04750,citA,988957,-,34,Muy cercano (< 50 pb),False
ACUCMD_RS04750,citA,990079,-,ACUCMD_RS04755,,990165,-,86,Cercano (50-100 pb),True
ACUCMD_RS04755,,993430,-,ACUCMD_RS04760,,994070,+,640,Grande (> 500 pb),False
ACUCMD_RS04760,,995558,+,ACUCMD_RS04765,,995535,-,-23,Solapado,False
ACUCMD_RS04765,,996513,-,ACUCMD_RS04770,,996741,+,228,Normal (200-500 pb),False
ACUCMD_RS04770,,997923,+,ACUCMD_RS04775,,998080,+,157,Moderado (100-200 pb),True
ACUCMD_RS04775,,999517,+,ACUCMD_RS04780,,999689,+,172,Moderado (100-200 pb),True
ACUCMD_RS04780,,1000985,+,ACUCMD_RS04785,,1001025,-,40,Muy cercano (< 50 pb),False
ACUCMD_RS04785,,1002633,-,ACUCMD_RS04790,,1002658,-,25,Muy cercano (< 50 pb),True
ACUCMD_RS04790,,1002922,-,ACUCMD_RS04795,arfA,1003029,+,107,Moderado (100-200 pb),False
ACUCMD_RS04795,arfA,1004010,+,ACUCMD_RS04800,arfB,1004022,+,12,Muy cercano (< 50 pb),True
ACUCMD_RS04800,arfB,1004175,+,ACUCMD_RS04805,arfC,1004174,+,-1,Solapado,True
ACUCMD_RS04805,arfC,1004702,+,ACUCMD_RS04810,prrB,1004718,-,16,Muy cercano (< 50 pb),False
ACUCMD_RS04810,prrB,1006059,-,ACUCMD_RS04815,prrA,1006069,-,10,Muy cercano (< 50 pb),True
ACUCMD_RS04815,prrA,1006780,-,ACUCMD_RS04820,,1006910,-,130,Moderado (100-200 pb),True
ACUCMD_RS04820,,1008398,-,ACUCMD_RS04825,,1008424,+,26,Muy cercano (< 50 pb),False
ACUCMD_RS04825,,1009156,+,ACUCMD_RS04830,,1009161,+,5,Muy cercano (< 50 pb),True
ACUCMD_RS04830,,1010280,+,ACUCMD_RS04835,,1010372,+,92,Cercano (50-100 pb),True
ACUCMD_RS04835,,1011953,+,ACUCMD_RS04840,ctpE,1011949,+,-4,Solapado,True
ACUCMD_RS04840,ctpE,1014343,+,ACUCMD_RS04845,,1014615,+,272,Normal (200-500 pb),True
ACUCMD_RS04845,,1014774,+,ACUCMD_RS04850,,1014899,+,125,Moderado (100-200 pb),True
ACUCMD_RS04850,,1015079,+,ACUCMD_RS04855,,1015084,+,5,Muy cercano (< 50 pb),True
ACUCMD_RS04855,,1015519,+,ACUCMD_RS04860,,1015616,+,97,Cercano (50-100 pb),True
ACUCMD_RS04860,,1016390,+,ACUCMD_RS04865,,1016454,+,64,Cercano (50-100 pb),True
ACUCMD_RS04865,,1016904,+,ACUCMD_RS04870,,1017038,-,134,Moderado (100-200 pb),False
ACUCMD_RS04870,,1017269,-,ACUCMD_RS04875,,1017435,-,166,Moderado (100-200 pb),True
ACUCMD_RS04875,,1018944,-,ACUCMD_RS04880,,1018945,-,1,Muy cercano (< 50 pb),True
ACUCMD_RS04880,,1020184,-,ACUCMD_RS04885,,1020276,-,92,Cercano (50-100 pb),True
ACUCMD_RS04885,,1021548,-,ACUCMD_RS04890,,1021562,-,14,Muy cercano (< 50 pb),True
ACUCMD_RS04890,,1021862,-,ACUCMD_RS04895,betP,1022305,+,443,Normal (200-500 pb),False
ACUCMD_RS04895,betP,1024087,+,ACUCMD_RS04900,,1024083,+,-4,Solapado,True
ACUCMD_RS04900,,1024341,+,ACUCMD_RS04905,,1024429,+,88,Cercano (50-100 pb),True
ACUCMD_RS04905,,1024906,+,ACUCMD_RS04910,,1024902,+,-4,Solapado,True
ACUCMD_RS04910,,1025403,+,ACUCMD_RS04920,,1025715,-,312,Normal (200-500 pb),False
ACUCMD_RS04920,,1027035,-,ACUCMD_RS04925,,1027322,+,287,Normal (200-500 pb),False
ACUCMD_RS04925,,1027904,+,ACUCMD_RS04930,tnpB,1027903,+,-1,Solapado,True
ACUCMD_RS04930,tnpB,1029556,+,ACUCMD_RS04935,,1029731,-,175,Moderado (100-200 pb),False
ACUCMD_RS04935,,1030796,-,ACUCMD_RS04940,mntH,1030796,-,0,Adyacente,True
ACUCMD_RS04940,mntH,1032083,-,ACUCMD_RS04945,,1032114,-,31,Muy cercano (< 50 pb),True
ACUCMD_RS04945,,1032852,-,ACUCMD_RS04950,,1032928,-,76,Cercano (50-100 pb),True
ACUCMD_RS04950,,1034005,-,ACUCMD_RS04955,,1034058,-,53,Cercano (50-100 pb),True
ACUCMD_RS04955,,1034847,-,ACUCMD_RS04960,pstS,1035118,+,271,Normal (200-500 pb),False
ACUCMD_RS04960,pstS,1036231,+,ACUCMD_RS04965,pstC,1036243,+,12,Muy cercano (< 50 pb),True
ACUCMD_RS04965,pstC,1037218,+,ACUCMD_RS04970,pstA,1037214,+,-4,Solapado,True
ACUCMD_RS04970,pstA,1038129,+,ACUCMD_RS04975,pknD,1038135,-,6,Muy cercano (< 50 pb),False
ACUCMD_RS04975,pknD,1040130,-,ACUCMD_RS04980,pstS,1040151,-,21,Muy cercano (< 50 pb),True
ACUCMD_RS04980,pstS,1041264,-,ACUCMD_RS04985,pstB,1041479,+,215,Normal (200-500 pb),False
ACUCMD_RS04985,pstB,1042310,+,ACUCMD_RS04990,pstS,1042330,+,20,Muy cercano (< 50 pb),True
ACUCMD_RS04990,pstS,1043455,+,ACUCMD_RS04995,pstC,1043514,+,59,Cercano (50-100 pb),True
ACUCMD_RS04995,pstC,1044531,+,ACUCMD_RS05000,pstA,1044532,+,1,Muy cercano (< 50 pb),True
ACUCMD_RS05000,pstA,1045438,+,ACUCMD_RS05005,ku,1045414,-,-24,Solapado,False
ACUCMD_RS05005,ku,1046236,-,ACUCMD_RS05010,ligD,1046351,+,115,Moderado (100-200 pb),False
ACUCMD_RS05010,ligD,1048631,+,ACUCMD_RS05015,,1048627,+,-4,Solapado,True
ACUCMD_RS05015,,1050562,+,ACUCMD_RS05020,,1050808,-,246,Normal (200-500 pb),False
ACUCMD_RS05020,,1051675,-,ACUCMD_RS05025,,1051759,-,84,Cercano (50-100 pb),True
ACUCMD_RS05025,,1052533,-,ACUCMD_RS05030,,1052575,+,42,Muy cercano (< 50 pb),False
ACUCMD_RS05030,,1052854,+,ACUCMD_RS05035,,1052911,-,57,Cercano (50-100 pb),False
ACUCMD_RS05035,,1053952,-,ACUCMD_RS05040,,1053980,+,28,Muy cercano (< 50 pb),False
ACUCMD_RS05040,,1054457,+,ACUCMD_RS05045,,1054474,+,17,Muy cercano (< 50 pb),True
ACUCMD_RS05045,,1055224,+,ACUCMD_RS05050,pgi,1055239,-,15,Muy cercano (< 50 pb),False
ACUCMD_RS05050,pgi,1056901,-,ACUCMD_RS05055,,1057515,-,614,Grande (> 500 pb),True
ACUCMD_RS05055,,1057746,-,ACUCMD_RS05060,,1057662,+,-84,Solapado,False
ACUCMD_RS05060,,1057857,+,ACUCMD_RS05065,,1057861,-,4,Muy cercano (< 50 pb),False
ACUCMD_RS05065,,1058179,-,ACUCMD_RS05070,pcrA,1058475,+,296,Normal (200-500 pb),False
ACUCMD_RS05070,pcrA,1060791,+,ACUCMD_RS05075,,1060871,-,80,Cercano (50-100 pb),False
ACUCMD_RS05075,,1061870,-,ACUCMD_RS05080,sucC,1062179,+,309,Normal (200-500 pb),False
ACUCMD_RS05080,sucC,1063343,+,ACUCMD_RS05085,sucD,1063364,+,21,Muy cercano (< 50 pb),True
ACUCMD_RS05085,sucD,1064267,+,ACUCMD_RS05090,,1064329,-,62,Cercano (50-100 pb),False
ACUCMD_RS05090,,1065178,-,ACUCMD_RS05095,,1065342,+,164,Moderado (100-200 pb),False
ACUCMD_RS05095,,1066254,+,ACUCMD_RS05100,,1066293,+,39,Muy cercano (< 50 pb),True
ACUCMD_RS05100,,1067661,+,ACUCMD_RS05105,purN,1067776,+,115,Moderado (100-200 pb),True
ACUCMD_RS05105,purN,1068424,+,ACUCMD_RS05110,purH,1068420,+,-4,Solapado,True
ACUCMD_RS05110,purH,1069992,+,ACUCMD_RS05115,,1070098,+,106,Moderado (100-200 pb),True
ACUCMD_RS05115,,1071478,+,ACUCMD_RS05120,,1071470,+,-8,Solapado,True
ACUCMD_RS05120,,1073489,+,ACUCMD_RS05125,,1073542,+,53,Cercano (50-100 pb),True
ACUCMD_RS05125,,1073764,+,ACUCMD_RS05130,,1073760,+,-4,Solapado,True
ACUCMD_RS05130,,1074144,+,ACUCMD_RS05135,,1074289,+,145,Moderado (100-200 pb),True
ACUCMD_RS05135,,1074637,+,ACUCMD_RS05140,lprP,1074655,-,18,Muy cercano (< 50 pb),False
ACUCMD_RS05140,lprP,1075330,-,ACUCMD_RS05145,,1075326,-,-4,Solapado,True
ACUCMD_RS05145,,1075467,-,ACUCMD_RS05150,,1075512,-,45,Muy cercano (< 50 pb),True
ACUCMD_RS05150,,1076466,-,ACUCMD_RS05155,,1076487,+,21,Muy cercano (< 50 pb),False
ACUCMD_RS05155,,1076634,+,ACUCMD_RS05160,,1076995,-,361,Normal (200-500 pb),False
ACUCMD_RS05160,,1077415,-,ACUCMD_RS05165,,1077450,-,35,Muy cercano (< 50 pb),True
ACUCMD_RS05165,,1078053,-,ACUCMD_RS05170,csoR,1078192,+,139,Moderado (100-200 pb),False
ACUCMD_RS05170,csoR,1078552,+,ACUCMD_RS05175,,1078608,+,56,Cercano (50-100 pb),True
ACUCMD_RS05175,,1078905,+,ACUCMD_RS05180,ctpV,1078960,+,55,Cercano (50-100 pb),True
ACUCMD_RS05180,ctpV,1081273,+,ACUCMD_RS05185,,1081269,+,-4,Solapado,True
ACUCMD_RS05185,,1081902,+,ACUCMD_RS05190,,1081992,-,90,Cercano (50-100 pb),False
ACUCMD_RS05190,,1082802,-,ACUCMD_RS05195,,1082801,-,-1,Solapado,True
ACUCMD_RS05195,,1083968,-,ACUCMD_RS05200,,1083964,-,-4,Solapado,True
ACUCMD_RS05200,,1085970,-,ACUCMD_RS05205,,1085975,-,5,Muy cercano (< 50 pb),True
ACUCMD_RS05205,,1087565,-,ACUCMD_RS05210,,1087567,-,2,Muy cercano (< 50 pb),True
ACUCMD_RS05210,,1088716,-,ACUCMD_RS05215,,1088712,-,-4,Solapado,True
ACUCMD_RS05215,,1090395,-,ACUCMD_RS05220,,1090593,+,198,Moderado (100-200 pb),False
ACUCMD_RS05220,,1093365,+,ACUCMD_RS05225,,1093581,-,216,Normal (200-500 pb),False
ACUCMD_RS05225,,1094577,-,ACUCMD_RS05230,,1094890,-,313,Normal (200-500 pb),True
ACUCMD_RS05230,,1095085,-,ACUCMD_RS05235,rpmF,1095106,+,21,Muy cercano (< 50 pb),False
ACUCMD_RS05235,rpmF,1095280,+,ACUCMD_RS05240,,1095298,-,18,Muy cercano (< 50 pb),False
ACUCMD_RS05240,,1096672,-,ACUCMD_RS05245,mprA,1097042,+,370,Normal (200-500 pb),False
ACUCMD_RS05245,mprA,1097729,+,ACUCMD_RS05250,mprB,1097728,+,-1,Solapado,True
ACUCMD_RS05250,mprB,1099243,+,ACUCMD_RS05255,pepD,1099286,+,43,Muy cercano (< 50 pb),True
ACUCMD_RS05255,pepD,1100681,+,ACUCMD_RS05260,,1100680,+,-1,Solapado,True
ACUCMD_RS05260,,1101226,+,ACUCMD_RS05265,mscL,1101245,-,19,Muy cercano (< 50 pb),False
ACUCMD_RS05265,mscL,1101701,-,ACUCMD_RS05270,,1102023,+,322,Normal (200-500 pb),False
ACUCMD_RS05270,,1102770,+,ACUCMD_RS05275,,1102762,+,-8,Solapado,True
ACUCMD_RS05275,,1105330,+,ACUCMD_RS05280,,1105336,+,6,Muy cercano (< 50 pb),True
ACUCMD_RS05280,,1106497,+,ACUCMD_RS05285,grcC,1106625,-,128,Moderado (100-200 pb),False
ACUCMD_RS05285,grcC,1107603,-,ACUCMD_RS05290,,1107663,-,60,Cercano (50-100 pb),True
ACUCMD_RS05290,,1108320,-,ACUCMD_RS05295,,1108392,-,72,Cercano (50-100 pb),True
ACUCMD_RS05295,,1108725,-,ACUCMD_RS05300,,1108798,-,73,Cercano (50-100 pb),True
ACUCMD_RS05300,,1109392,-,ACUCMD_RS05305,galU,1109492,+,100,Moderado (100-200 pb),False
ACUCMD_RS05305,galU,1110413,+,ACUCMD_RS05310,glp,1110489,+,76,Cercano (50-100 pb),True
ACUCMD_RS05310,glp,1111770,+,ACUCMD_RS05315,rimJ,1111790,+,20,Muy cercano (< 50 pb),True
ACUCMD_RS05315,rimJ,1112444,+,ACUCMD_RS05320,sepX,1112604,+,160,Moderado (100-200 pb),True
ACUCMD_RS05320,sepX,1113681,+,ACUCMD_RS05330,,1114081,+,400,Normal (200-500 pb),True
ACUCMD_RS05330,,1114333,+,ACUCMD_RS05335,,1114393,-,60,Cercano (50-100 pb),False
ACUCMD_RS05335,,1114603,-,ACUCMD_RS05340,,1114606,-,3,Muy cercano (< 50 pb),True
ACUCMD_RS05340,,1114999,-,ACUCMD_RS05345,,1114968,+,-31,Solapado,False
ACUCMD_RS05345,,1115970,+,ACUCMD_RS05350,,1115966,+,-4,Solapado,True
ACUCMD_RS05350,,1116056,+,ACUCMD_RS05355,,1116086,+,30,Muy cercano (< 50 pb),True
ACUCMD_RS05355,,1116746,+,ACUCMD_RS05360,,1116751,-,5,Muy cercano (< 50 pb),False
ACUCMD_RS05360,,1117348,-,ACUCMD_RS05365,arcA,1117405,+,57,Cercano (50-100 pb),False
ACUCMD_RS05365,arcA,1118614,+,ACUCMD_RS05370,,1118648,-,34,Muy cercano (< 50 pb),False
ACUCMD_RS05370,,1120160,-,ACUCMD_RS05375,rsmI,1120242,+,82,Cercano (50-100 pb),False
ACUCMD_RS05375,rsmI,1121100,+,ACUCMD_RS05380,,1121109,-,9,Muy cercano (< 50 pb),False
ACUCMD_RS05380,,1122369,-,ACUCMD_RS05385,pabB,1122442,-,73,Cercano (50-100 pb),True
ACUCMD_RS05385,pabB,1123729,-,ACUCMD_RS05390,,1123934,+,205,Normal (200-500 pb),False
ACUCMD_RS05390,,1125638,+,ACUCMD_RS05395,metG,1125664,-,26,Muy cercano (< 50 pb),False
