locus_tag,nombre_gen,inicio,fin,longitud_pb,num_aminoacidos,hebra,contenido_gc,producto,proteina_id
STM0850,yliC,921606,922527,921,307,+,54.61,putative ABC transporter periplasmic binding protein,NP_459827.1
STM0851,yliD,922529,923441,912,304,+,55.48,putative ABC transporter inner membrane component,NP_459828.1
STM0852,yliG,923531,924857,1326,442,-,54.15,putative Fe-S oxidoreductases family 1,NP_459829.1
STM0853,yliH,925087,925471,384,128,+,50.26,putative cytoplasmic protein,NP_459830.1
STM0854,,926183,926699,516,172,+,38.95,putative cytoplasmic protein,NP_459831.1
STM0855,,926616,927471,855,285,+,37.78,putative electron transfer flavoprotein beta subunit,NP_459832.3
STM0856,,927481,928429,948,316,+,41.46,putative electron transfer flavoprotein alpha subunit,NP_459833.1
STM0857,,928722,929886,1164,388,+,43.13,putative acyl-CoA dehydrogenase,NP_459834.1
STM0858,,930334,932020,1686,562,+,43.24,putative dehydrogenase (flavoproteins),NP_459835.1
STM0859,,932025,932916,891,297,-,40.18,putative LysR family transcriptional regulator,NP_459836.1
STM0860,,933180,933606,426,142,-,43.9,putative inner membrane protein,NP_459837.1
STM0861,yliI,933952,934633,681,227,+,54.04,putative dehydrogenase,NP_447297.1
STM0862,yliJ,934629,935256,627,209,-,54.39,putative glutathione S-transferase,NP_459839.1
STM0863,dacC,935499,936702,1203,401,+,53.95,D-alanyl-D-alanine carboxypeptidase; penicillin-binding protein 6a,NP_459840.1
STM0864,deoR,936746,937505,759,253,-,51.91,transcriptional repressor for deoxyribose operon (DeoR family),NP_459841.1
STM0865,ybjG,937576,938185,609,203,-,55.17,putative permease,NP_459842.1
STM0866,mdfA,938497,939730,1233,411,+,55.31,multidrug translocase,NP_459843.1
STM0867,,939783,940599,816,272,-,51.35,putative hydrolase,NP_459844.1
STM0868,,940595,941807,1212,404,-,57.51,putative transport protein/putative regulator,NP_459845.1
STM0869,,941974,942595,621,207,+,51.69,putative regulator (TetR/Acr family),NP_459846.1
STM0870,,942711,944397,1686,562,-,53.91,putative transport protein,NP_459847.1
STM0871,ybjM,944667,945045,378,126,+,51.59,putative inner membrane protein,NP_459848.1
STM0872,grxA,945076,945340,264,88,-,43.18,redox coenzyme for glutathione-dependent ribonucleotide reductase glutaredoxin1,NP_459849.1
STM0873,ybjC,945509,945800,291,97,+,53.26,putative inner membrane protein,NP_459850.1
STM0874,mdaA,945783,946506,723,241,+,54.08,oxygen-insensitive NADPH nitroreductase,NP_459851.1
STM0875,rimK,946563,947466,903,301,+,56.37,ribosomal protein S6 modification protein,NP_459852.1
STM0876,ybjN,947562,948039,477,159,+,50.1,putative cytoplasmic protein,NP_459853.1
STM0877,potF,948387,949500,1113,371,+,52.2,"ABC superfamily (peri_perm), putrescine transporter",NP_459854.1
STM0878,potG,949587,950721,1134,378,+,54.76,putrescine transporter,NP_459855.1
STM0879,potH,950730,951684,954,318,+,52.31,putrescine transporter,NP_459856.1
STM0880,potI,951680,952526,846,282,+,57.57,putrescine transporter,NP_459857.1
STM0881,ybjO,952599,953073,474,158,+,50.42,putative inner membrane protein,NP_459858.1
STM0882,ybjF,953115,954246,1131,377,+,55.79,putative tRNA (uracil-5-)-methyltransferase,NP_459859.1
STM0884,,954528,955872,1344,448,+,45.61,putative inner membrane protein; homology to SgaT from Vibrio,NP_459860.1
STM0885,,955901,956222,321,107,+,38.63,putative inner membrane protein; homology to SgaT from Vibrio,NP_459861.1
STM0886,,956231,957719,1488,496,+,51.88,putative sulfatase,NP_459862.1
STM0887,artJ,957937,958669,732,244,-,48.63,arginine 3rd transport system,NP_459863.1
STM0888,artM,958905,959574,669,223,-,52.02,arginine 3rd transport system,NP_459864.1
STM0889,artQ,959573,960290,717,239,-,54.95,arginine 3rd transport system,NP_459865.1
STM0890,artI,960296,961028,732,244,-,51.78,arginine transport system,NP_459866.1
STM0891,artP,961045,961774,729,243,-,53.64,arginine transport system,NP_459867.1
STM0892,ybjP,962003,962519,516,172,-,56.78,putative lipoprotein,NP_459868.1
STM0893,,962614,963940,1326,442,-,47.36,putative Fels-1 prophage integrase,NP_459869.1
STM0894,,963967,964210,243,81,-,46.91,putative Fels-1 prophage excisionase,NP_459870.1
STM0895,,964575,964884,309,103,-,48.54,Fels-1 prophage protein,NP_459871.1
STM0896,,965343,965736,393,131,-,48.6,Fels-1 prophage protein,NP_459872.1
STM0897,,966311,966728,417,139,-,41.49,Fels-1 prophage protein,NP_459873.1
STM0898,,967913,968609,696,232,-,42.53,putative Fels-1 prophage transcriptional regulator,NP_459874.1
STM0898A,,968721,968976,255,85,+,48.24,Fels-1 prophage protein,NP_459875.1
STM0899,,969475,969844,369,123,+,47.15,Fels-1 prophage protein,NP_459876.1
STM0900,,970001,971585,1584,528,+,52.9,putative Fels-1 prophage DNA or RNA helicases of superfamily II,NP_459877.1
STM0901,,971581,972550,969,323,+,52.01,Fels-1 putative prophage DNA primase,NP_459878.1
STM0902,,972549,973410,861,287,+,50.06,Fels-1 prophage protein,NP_459879.1
STM0903,,973406,974222,816,272,+,54.66,putative Fels-1 prophage chaparone,NP_459880.1
STM0904,,974376,974769,393,131,-,36.9,Fels-1 prophage protein,NP_459881.1
STM0905,,975826,976225,399,133,+,41.35,Fels-1 prophage hypothetical protein,NP_459882.1
STM0906,,976814,977159,345,115,+,49.57,Fels-1 prophage protein,NP_459883.1
STM0907,,977161,977776,615,205,+,53.5,putative Fels-1 prophage chitinase,NP_459884.1
STM0908,,977772,978258,486,162,+,53.91,Fels-1 prophage protein,NP_459885.1
STM0909,,979092,979584,492,164,+,51.42,Fels-1 prophage protein,NP_459886.1
STM0910,,979570,981679,2109,703,+,56.71,Fels-1 prophage protein,NP_459887.1
STM0911,,981878,983414,1536,512,+,60.48,Fels-1 prophage protein,NP_459888.1
STM0912,,983265,985452,2187,729,+,57.66,Fels-1 prophage protease subunits of ATP-dependent proteases,NP_459889.3
STM0913,,985465,986137,672,224,-,59.97,Fels-1 prophage protein,NP_459890.1
STM0914,,986135,986720,585,195,+,58.63,putative Fels-1 phage tail component,NP_459891.1
STM0915,,986716,987118,402,134,+,54.98,Fels-1 prophage protein,NP_459892.1
STM0916,,987128,987872,744,248,+,56.85,putative Fels-1 prophage major tail protein,NP_459893.1
STM0917,,988338,988656,318,106,+,58.18,putative Fels-1 prophage minor tail protein,NP_459894.1
STM0918,,988627,991789,3162,1054,+,57.18,putative Fels-1 prophage minor tail protein,NP_459895.1
STM0919,,991788,992118,330,110,+,55.76,putative Fels-1 prophage minor tail protein,NP_459896.1
STM0920,,992244,992763,519,173,+,45.66,Fels-1 prophage attachment and invasion protein,NP_459897.1
STM0921,,992894,993590,696,232,+,58.05,putative Fels-1 prophage minor tail protein,NP_459898.1
STM0922,,993601,994336,735,245,+,55.78,putative Fels-1 prophage tail assembly protein,NP_459899.1
STM0923,,994233,994911,678,226,+,59.0,putative Fels-1 prophage tail assembly protein,NP_459900.1
STM0924,,994964,995489,525,175,-,48.57,putative Fels-1 prophage Cu/Zn superoxide dismutase,NP_459901.1
STM0925,,995582,999029,3447,1149,+,57.09,putative Fels-1 prophage host specificity protein,NP_459902.3
STM0926,,999072,1001445,2373,791,+,58.24,putative Fels-1 prophage minor tail protein,NP_459903.1
STM0927,,1001444,1002020,576,192,+,47.22,putative Fels-1 prophage tail assembly protein,NP_459904.1
STM0928,nanH,1002090,1003329,1239,413,-,40.44,sialidase,NP_459905.1
STM0929,,1003902,1004274,372,124,-,35.48,putative inner membrane protein,NP_447365.1
STM0930,,1005369,1005693,324,108,+,53.7,putative cytoplasmic protein,NP_459907.1
STM0931,ybjR,1005689,1006520,831,277,+,57.04,putative aminidase,NP_459908.1
STM0932,,1006516,1007530,1014,338,-,54.83,putative nucleoside-diphosphate-sugar epimerase,NP_459909.1
STM0933,ybjT,1007625,1009059,1434,478,-,58.02,putative nucleoside-diphosphate-sugar epimerase,NP_459910.1
STM0934,ltaA,1009069,1010071,1002,334,-,59.78,L-allo-threonine aldolase,NP_459911.1
STM0935,poxB,1010109,1011828,1719,573,-,57.07,"pyruvate dehydrogenase/oxidase FAD and thiamine PPi cofactors, cytoplasmic in absence of cofactors",NP_459912.1
STM0936,hcr,1011985,1012957,972,324,-,56.38,NADH oxidoreductase for hcp gene product,NP_459913.1
STM0937,hcp,1012965,1014618,1653,551,-,56.87,hybrid cluster protein,NP_459914.1
STM0938,ybjE,1014761,1015661,900,300,-,51.0,putative inner membrane protein,NP_459915.1
STM0939,ybjD,1015862,1017521,1659,553,+,55.46,homology with RecF protein,NP_459916.2
STM0940,ybjX,1017517,1018486,969,323,-,46.85,homolog of virK,NP_459917.1
STM0941,ybjY,1018613,1019732,1119,373,+,53.35,hypothetical protein,NP_459918.1
STM0942,ybjZ,1019728,1021675,1947,649,+,54.44,putative ABC superfamily (atp&memb) transport protein,NP_459919.1
STM0943,cspD,1021804,1022026,222,74,-,51.8,CspA-like protein but not cold shock induced,NP_459920.1
STM0944,yljA,1022349,1022670,321,107,+,46.42,putative cytoplasmic protein,NP_459921.1
STM0945,clpA,1022700,1024977,2277,759,+,54.19,ATP-binding subunit of serine protease,NP_459922.1
STM0946,tnpA_1,1025168,1025627,459,153,+,45.97,IS200 transposase,NP_459923.1
STM0947,,1026089,1026773,684,228,-,50.44,putative integrase protein,NP_459924.1
STM0948,,1026943,1027345,402,134,-,50.25,putative cytoplasmic protein,NP_459925.1
STM0950,,1027681,1028359,678,226,-,53.83,homolog of slsA in STM,NP_459926.1
STM0951,,1028378,1029239,861,287,-,56.21,putative cytoplasmic protein,NP_459927.1
STM0952,,1029347,1030259,912,304,+,57.89,"putative transcriptional regulator, lysR family",NP_459928.1
STM0953,infA,1030349,1030568,219,73,-,48.86,protein chain initiation factor IF-1,NP_459929.1
STM0954,,1030495,1030879,384,128,-,43.49,putative inner membrane protein,NP_459930.1
STM0955,aat,1030879,1031584,705,235,-,56.74,"leucyl, phenylalanyl-tRNA-protein transferase",NP_459931.1
STM0956,cydC,1031628,1033350,1722,574,-,57.03,cytochrome-related transporter,NP_459932.1
STM0957,cydD,1033350,1035117,1767,589,-,56.59,cytochrome-related transporter,NP_459933.1
STM0958,trxB,1035230,1036199,969,323,-,55.01,thioredoxin reductase,NP_459934.1
STM0959,lrp,1036744,1037239,495,165,+,49.09,regulator for lrp regulon and high-affinity branched-chain amino acid transport system,NP_459935.1
STM0960,ftsK,1037373,1041429,4056,1352,+,58.56,cell division protein,NP_459936.1
STM0961,lolA,1041568,1042183,615,205,+,50.41,periplasmic protein,NP_459937.1
STM0962,ycaJ,1042192,1043536,1344,448,+,57.07,putative polynucleotide enzyme,NP_459938.1
STM0963,serS,1043794,1045087,1293,431,+,54.06,serine tRNA synthetase,NP_459939.1
STM0964,dmsA,1045323,1047768,2445,815,+,53.54,"anaerobic dimethyl sulfoxide reductase, subunit A",NP_459940.1
STM0965,dmsB,1047778,1048396,618,206,+,57.12,"anaerobic dimethyl sulfoxide reductase, subunit B",NP_459941.1
STM0966,dmsC,1048397,1049261,864,288,+,58.22,"anaerobic dimethyl sulfoxide reductase, subunit C",NP_459942.1
STM0968,ycaD,1049610,1050759,1149,383,+,51.78,putative MFS family transport protein,NP_459943.1
STM0969,ycaM,1050976,1052398,1422,474,+,47.26,"putative APC family, amino-acid transporter",NP_459944.1
STM0970,pflA,1052690,1053515,825,275,-,48.12,pyruvate formate lyase activating enzyme 1,NP_459945.3
STM0971,,1053606,1053933,327,109,-,44.95,putative cytoplasmic protein,NP_459946.1
STM0972,,1054063,1055023,960,320,+,33.33,homologous to secreted protein sopD,NP_459947.1
STM0973,pflB,1055098,1057381,2283,761,-,51.64,"pyruvate formate lyase I, induced anaerobically",NP_459948.1
STM0974,focA,1057440,1058298,858,286,-,48.37,formate transporter,NP_459949.1
STM0975,ycaO,1058702,1060463,1761,587,-,52.75,putative cytoplasmic protein,NP_459950.1
STM0976,ycaP,1060599,1061292,693,231,+,51.52,putative inner membrane protein,NP_459951.1
STM0977,serC,1061477,1062566,1089,363,+,53.63,3-phosphoserine aminotransferase,NP_459952.1
STM0978,aroA,1062636,1063920,1284,428,+,53.89,3-enolpyruvylshikimate-5-phosphate synthetase,NP_459953.1
STM0979,ycaL,1064062,1064824,762,254,+,51.05,putative Zn-dependent protease with chaperone function,NP_459954.1
STM0980,cmk,1064996,1065680,684,228,+,55.7,cytidine monophosphate (CMP) kinase,NP_459955.1
STM0981,rpsA,1065793,1067467,1674,558,+,51.02,30S ribosomal subunit protein S1,NP_459956.1
STM0982,himD,1067622,1067907,285,95,+,50.18,"integration host factor (IHF), beta subunit",NP_459957.1
STM0983,ycaI,1068136,1070401,2265,755,+,55.32,putative recombination protein,NP_459958.1
STM0984,msbA,1070437,1072186,1749,583,+,51.69,multicopy repressor of htrB transport protein; ABC superfamily (atp&membrane),NP_459959.1
STM0985,lpxK,1072182,1073160,978,326,+,59.92,tetraacyldisaccharide 4' kinase,NP_459960.1
STM0986,ycaQ,1073203,1074436,1233,411,+,55.39,putative cytoplasmic protein,NP_459961.1
STM0987,ycaR,1074487,1074670,183,61,+,46.45,putative inner membrane protein,NP_459962.1
STM0988,kdsB,1074666,1075413,747,249,+,57.43,CTP:CMP-3-deoxy-D-manno-octulosonate transferase,NP_459963.1
STM0989,,1075623,1076517,894,298,+,55.37,mukF protein (killing factor KicB),NP_459964.1
STM0990,ycbC,1076496,1077273,777,259,-,56.5,putative KicA protein,NP_459965.1
STM0991,smtA,1077408,1078212,804,268,+,55.6,S-adenosylmethionine-dependent methyltransferase,NP_459966.1
STM0992,mukF,1078204,1079527,1323,441,+,53.82,mukF protein,NP_459967.1
STM0993,mukE,1079507,1080212,705,235,+,53.48,putative chromosome partitioning,NP_459968.1
STM0994,mukB,1080211,1084678,4467,1489,+,56.7,kinesin-line cell division protein involved in sister chromosome partitioning,NP_459969.1
STM0995,ycbB,1085022,1086864,1842,614,+,56.95,putative periplasmic protein,NP_459970.1
STM0996,ycbK,1087123,1087672,549,183,+,51.91,putative outer membrane protein,NP_459971.1
STM0997,ycbL,1087699,1088347,648,216,+,55.09,putative metallo-beta-lactamase,NP_459972.1
STM0998,aspC,1088408,1089599,1191,397,-,55.42,aspartate aminotransferase,NP_459973.1
STM0999,ompF,1089783,1090875,1092,364,-,51.1,"outer membrane protein 1a (ia;b;f), porin",NP_459974.1
STM1000,asnS,1091481,1092882,1401,467,-,55.1,asparagine tRNA synthetase,NP_459975.1
STM1001,,1093082,1093544,462,154,-,48.92,putative leucine response regulator,NP_459976.1
STM1002,,1093860,1095075,1215,405,+,45.6,putatiave diaminopropionate ammonia lyase,NP_459977.1
STM1003,,1095319,1096756,1437,479,+,43.08,"putative transcriptional regulator, Lrp family",NP_459978.1
STM1004,pncB,1096833,1098036,1203,401,-,54.45,nicotinate phosphoribosyltransferase,NP_459979.1
STM1005,,1098230,1099523,1293,431,-,48.8,Gifsy-2 prophage integrase,NP_459980.1
STM1006,,1099567,1099816,249,83,-,49.8,Gifsy-2 prophage excisionase,NP_459981.1
STM1007,,1099856,1100096,240,80,-,52.08,Gifsy-2 prophage protein,NP_459982.1
STM1008,,1100138,1101296,1158,386,-,52.07,Gifsy-2 prophage protein,NP_459983.3
STM1009,,1101258,1104144,2886,962,-,53.08,Gifsy-2 prophage exodeoxyribonuclease,NP_459984.1
STM1010,,1104270,1104570,300,100,-,38.0,Gifsy-2 prophage protein,NP_459985.1
STM1011,,1104742,1105003,261,87,-,48.66,Gifsy-2 prophage protein,NP_459986.1
STM1012,,1105052,1105463,411,137,-,46.96,Gifsy-2 prophage putative regulatory protein,NP_459987.1
STM1013,,1105787,1106162,375,125,+,52.8,Gifsy-2 prophage putative regulatory protein,NP_459988.1
STM1014,,1106246,1107230,984,328,+,46.75,Gifsy-2 prophage putative regulatory protein,NP_459989.1
STM1015,,1107232,1107982,750,250,+,52.53,Gifsy-2 prophage ATPase involved in DNA replication initiation,NP_459990.1
STM1016,,1107992,1108340,348,116,+,54.31,Gifsy-2 prophage protein,NP_459991.1
STM1017,,1108336,1108648,312,104,+,54.49,Gifsy-2 prophage protein,NP_459992.1
STM1018,,1108725,1109016,291,97,+,35.4,Gifsy-2 prophage protein,NP_459993.1
STM1019,,1109307,1109541,234,78,+,46.15,Gifsy-2 prophage protein,NP_459994.1
STM1020,,1109956,1110559,603,201,+,52.24,Gifsy-2 prophage protein,NP_459995.1
STM1021,,1110767,1111379,612,204,+,58.66,Gifsy-2 prophage protein,NP_459996.1
STM1022,,1111511,1112309,798,266,+,46.37,"Gifsy-2 prophage putative molecular chaperone, DnaJ family",NP_459997.1
STM1023,,1112375,1112693,318,106,+,46.54,Gifsy-2 prophage protein,NP_459998.1
STM1024,,1112866,1112992,126,42,+,42.86,Gifsy-2 prophage protein,NP_459999.1
STM1025,,1113127,1113577,450,150,-,53.78,Gifsy-2 prophage protein,NP_460000.1
STM1026,,1113937,1114450,513,171,-,43.47,Gifsy-2 prophage protein,NP_460001.1
STM1027,,1114980,1115229,249,83,+,52.21,Gifsy-2 prophage protein,NP_460002.1
STM1028,,1115212,1115665,453,151,+,53.2,Gifsy-2 prophage lysozyme,NP_460003.1
STM1029,,1115682,1116162,480,160,+,54.37,Gifsy-2 prophage protein,NP_460004.1
STM1030,,1116369,1116903,534,178,+,51.5,Gifsy-2 prophage protein,NP_460005.1
STM1031,,1116859,1118998,2139,713,+,54.93,Gifsy-2 prophage protein,NP_460006.1
STM1032,,1119431,1120745,1314,438,+,56.85,Gifsy-2 prophage protein,NP_460007.1
STM1033,,1120668,1122750,2082,694,+,52.5,Gifsy-2 prophage Clp protease-like protein,NP_460008.1
STM1034,,1122840,1123164,324,108,+,52.78,Gifsy-2 prophage putative RecA/RadA recombinase,NP_460009.1
STM1035,,1123156,1123456,300,100,+,52.33,Gifsy-2 prophage ATP-binding sugar transporter-like protein,NP_460010.1
STM1036,,1123436,1124003,567,189,+,51.32,Gifsy-2 prophage probable minor tail protein,NP_460011.1
STM1037,,1123999,1124401,402,134,+,55.47,Gifsy-2 prophage probable minor tail protein,NP_460012.1
STM1038,,1124412,1125162,750,250,+,50.8,Gifsy-2 prophage probable major tail protein,NP_460013.1
STM1039,,1125207,1125606,399,133,+,50.13,Gifsy-2 prophage probable minor tail protein,NP_460014.1
STM1040,,1125602,1125932,330,110,+,53.64,Gifsy-2 prophage probable minor tail protein,NP_460015.1
STM1041,,1126011,1128999,2988,996,+,56.29,Gifsy-2 prophage probable minor tail protein,NP_460016.1
STM1042,,1128995,1129328,333,111,+,51.35,Gifsy-2 prophage probable minor tail protein,NP_460017.1
STM1043,,1129426,1129924,498,166,+,44.38,Gifsy-2 prophage attachment and invasion protein homolog,NP_460018.1
STM1044,sodC,1130040,1130574,534,178,-,48.69,Gifsy-2 prophage superoxide dismutase precursor (Cu-Zn),NP_460019.1
STM1045,,1130663,1131359,696,232,+,53.74,Gifsy-2 prophage probable minor tail protein,NP_460020.1
STM1046,,1131368,1132106,738,246,+,54.61,Gifsy-2 prophage probable tail assembly protein,NP_460021.1
STM1047,,1132003,1132708,705,235,+,56.88,Gifsy-2 prophage probable tail assembly protein,NP_460022.1
STM1048,,1132779,1135227,2448,816,+,56.62,"Gifsy-2 prophage host specificity protein J, phage lambda",NP_460023.1
STM1049,,1136463,1138902,2439,813,+,57.61,Gifsy-2 prophage probable tail fiber protein,NP_460024.1
STM1050,,1138901,1139483,582,194,+,48.63,Gifsy-2 prophage tail fiber assembly like-protein,NP_460025.1
STM1051,sseI,1139958,1140927,969,323,+,41.07,Gifsy-2 prophage putative type III secreted protein,NP_460026.1
STM1053,,1141574,1142201,627,209,-,52.47,Gifsy-2 prophage protein,NP_460027.1
STM1054,,1142269,1142569,300,100,-,42.33,Gifsy-2 prophage protein,NP_460028.1
STM1055,,1142553,1143240,687,229,-,34.5,Gifsy-2 prophage protein,NP_460029.1
STM1056,,1143510,1143702,192,64,-,47.92,Gifsy-2 prophage protein,NP_460030.1
STM1057,pepN,1144128,1146741,2613,871,+,53.73,aminopeptidase N,NP_460031.1
STM1058,pyrD,1146948,1147959,1011,337,+,48.07,dihydro-orotate oxidase,NP_460032.1
STM1059,ycbW,1148124,1148667,543,181,+,51.75,putative cytoplasmic protein,NP_460033.1
STM1060,,1148663,1149773,1110,370,-,55.41,putative iron-sulfur protein,NP_460034.1
STM1061,ycbY,1149871,1151980,2109,703,+,55.05,putative N6-adenine-specific DNA methylase,NP_460035.1
STM1062,uup,1151992,1153900,1908,636,+,52.83,putative ATPase component of ABC transporter,NP_460036.1
STM1063,pqiA,1153914,1155168,1254,418,+,52.23,paraquat-inducible protein A,NP_460037.1
STM1064,pqiB,1155172,1156813,1641,547,+,51.31,paraquat-inducible protein B,NP_460038.1
STM1065,ymbA,1156809,1157373,564,188,+,52.3,putative outer membrane protein,NP_460039.1
STM1066,rmf,1157628,1157796,168,56,+,53.57,ribosome modulation factor (involved in dimerization of 70S ribosomes),NP_460040.1
STM1067,fabA,1157895,1158414,519,173,-,53.56,beta-hydroxydecanoyl thioester dehydrase,NP_460041.1
STM1068,lonH,1158482,1160243,1761,587,-,53.44,putative protease,NP_460042.1
STM1069,ycbG,1160428,1160881,453,151,+,46.8,putative cytoplasmic protein,NP_460043.1
STM1070,ompA,1160952,1162005,1053,351,-,54.13,putative membrane component hydrogenase,NP_460044.1
STM1071,sulA,1162361,1162871,510,170,-,50.59,suppressor of lon,NP_460045.1
STM1072,yccR,1163087,1163693,606,202,+,50.17,putative DNA transformation protein,NP_460046.1
STM1073,yccS,1163679,1165833,2154,718,-,54.32,putative efflux (PET) family transporter,NP_460047.1
STM1074,yccF,1165851,1166298,447,149,-,51.9,putative inner membrane protein,NP_460048.1
STM1075,helD,1166421,1168476,2055,685,+,55.57,DNA helicase IV,NP_460049.1
STM1076,mgsA,1168511,1168970,459,153,-,53.81,methylglyoxal synthase,NP_460050.1
STM1077,yccT,1169064,1169727,663,221,-,52.94,putative periplasmic protein,NP_460051.1
STM1078,,1169897,1170314,417,139,+,55.64,putative cytoplasmic protein,NP_460052.1
STM1079,yccV,1170358,1170676,318,106,-,55.66,putative inner membrane protein,NP_460053.1
STM1080,yccW,1170733,1171945,1212,404,-,54.21,putative SAM-dependent methyltransferase,NP_460054.1
STM1081,,1172159,1172708,549,183,+,54.64,putative outer membrane protein,NP_460055.1
STM1082,,1172733,1173513,780,260,+,53.85,AraC family bacterial regulatory protein,NP_460056.1
STM1083,yccX,1173561,1173843,282,94,+,56.03,putative phosphohydrolase,NP_460057.1
STM1084,yccK,1173839,1174169,330,110,-,50.3,"putative sulfite reductase, gamma subunit",NP_460058.1
STM1085,yccA,1174255,1174915,660,220,-,52.58,putative TEGT family carrier,NP_460059.1
STM1087,pipA,1175535,1176216,681,227,-,44.05,Pathogenicity island encoded protein: SPI5,NP_460060.1
STM1088,pipB,1176437,1177313,876,292,-,39.38,Pathogenicity island encoded protein: SPI5,NP_460061.1
STM1089,,1177530,1177851,321,107,+,35.51,Pathogenicity island encoded protein: SPI5,NP_460062.1
STM1090,pipC,1177860,1178202,342,114,-,43.86,Pathogenicity island encoded protein: SPI5,NP_460063.1
STM1091,sopB,1178218,1179904,1686,562,-,47.03,Pathogenicity island encoded protein: SPI5,NP_460064.1
STM1092,orfX,1180235,1180406,171,57,+,43.86,Pathogenicity island encoded protein: SPI5,NP_460065.1
STM1093,,1180406,1180517,111,37,-,44.14,Pathogenicity island encoded protein: SPI5,NP_447525.1
STM1094,pipD,1180625,1182095,1470,490,-,48.64,Pathogenicity island encoded protein: SPI5,NP_460067.1
STM1095,copS,1182267,1183632,1365,455,-,51.5,Copper resistance; histidine kinase,NP_447527.1
STM1096,copR,1183624,1184371,747,249,-,50.07,Copper resistance transcriptional regulatory protein,NP_460069.3
STM1097,,1184440,1184851,411,137,+,48.18,putative periplasmic or exported protein,NP_460070.1
STM1098,hpaC,1185183,1185696,513,171,-,54.58,4-hydroxyphenylacetate catabolism protein,NP_460071.1
STM1099,hpaB,1185713,1187276,1563,521,-,52.59,4-hydroxyphenylacetate catabolism protein,NP_460072.1
STM1100,hpaR,1187493,1187934,441,147,-,52.15,4-hydroxyphenylacetate catabolism protein,NP_460073.1
STM1101,hpaG,1188208,1189498,1290,430,+,56.36,4-hydroxyphenylacetate catabolism protein,NP_460074.1
STM1102,hpaE,1189494,1190961,1467,489,+,59.71,4-hydroxyphenylacetate catabolism protein,NP_460075.1
STM1103,hpaD,1190962,1191814,852,284,+,53.87,4-hydroxyphenylacetate catabolism protein,NP_460076.1
STM1104,hpaF,1191823,1192204,381,127,+,53.81,4-hydroxyphenylacetate catabolism protein,NP_460077.1
STM1105,hpaH,1192346,1193150,804,268,+,59.08,4-hydroxyphenylacetate catabolism protein,NP_460078.1
STM1106,hpaI,1193160,1193952,792,264,+,60.73,4-hydroxyphenylacetate catabolism protein,NP_460079.1
STM1107,hpaX,1194023,1195400,1377,459,+,53.09,4-hydroxyphenylacetate catabolism protein,NP_460080.1
STM1108,hpaA,1195409,1196306,897,299,+,52.06,4-hydroxyphenylacetate catabolism protein,NP_460081.1
STM1109,,1196319,1197258,939,313,+,52.61,putative periplasmic protein,NP_460082.1
STM1110,,1197665,1198028,363,121,-,38.02,putative cytoplasmic protein,NP_460083.1
STM1111,yccD,1198681,1198987,306,102,-,55.23,putative cytoplasmic protein,NP_460084.1
STM1112,cbpA,1198986,1199907,921,307,-,53.42,curved DNA-binding protein,NP_460085.1
STM1113,scsA,1200141,1200504,363,121,+,59.5,suppression of copper sensitivity: putative copper binding protein,NP_460086.1
STM1114,scsB,1200552,1202439,1887,629,+,58.08,suppression of copper sensitivity protein,NP_460087.1
STM1115,scsC,1202435,1203059,624,208,+,52.24,suppression of copper sensitivity protein,NP_460088.1
STM1116,scsD,1203048,1203555,507,169,+,61.93,suppression of copper sensitivity protein,NP_460089.1
STM1117,agp,1203687,1204929,1242,414,+,54.99,glucose-1-phosphatase,NP_460090.1
STM1118,yccJ,1204962,1205190,228,76,-,47.81,putative cytoplasmic protein,NP_460091.1
STM1119,wraB,1205210,1205807,597,199,-,56.78,trp-repressor binding protein,NP_460092.1
STM1121,ymdF,1206191,1206359,168,56,+,52.38,putative cytoplasmic protein,NP_460093.1
STM1122,ycdC,1206495,1207134,639,213,+,54.46,putative transcriptional repressor (TetR/AcrR family),NP_460094.1
STM1123,,1207130,1207526,396,132,-,58.33,putative periplasmic protein,NP_460095.1
STM1124,putA,1207584,1211547,3963,1321,-,59.1,cytoplasmic transcriptional repressor,NP_447555.1
STM1125,putP,1211968,1213477,1509,503,+,54.08,SSS family major sodium/proline symporter,NP_460097.1
STM1126,phoH,1214303,1215158,855,285,+,50.76,PhoB-dependent ATP-binding pho regulon component,NP_447557.1
STM1127,,1215263,1216145,882,294,-,49.21,putative transcriptional regulator,NP_460099.1
STM1128,,1216429,1217926,1497,499,-,45.36,putative sodium/glucose cotransporter,NP_460100.1
STM1129,,1218262,1218943,681,227,-,51.54,putative inner membrane protein,NP_460101.1
STM1130,,1219448,1220609,1161,387,+,40.57,putative inner membrane protein,NP_460102.1
STM1131,,1220654,1221347,693,231,+,36.08,putative outer membrane protein,NP_460103.1
STM1132,,1221629,1222910,1281,427,+,45.28,putative sugar transport protein,NP_460104.1
STM1133,,1222920,1224027,1107,369,+,46.52,putative dehydrogenases and related proteins,NP_460105.1
STM1135,ycdW,1225054,1225993,939,313,+,55.06,putative oxidoreductase,NP_460106.1
STM1136,ycdX,1226076,1226814,738,246,+,51.63,putative Histidinol phosphatase,NP_460107.1
STM1137,ycdY,1226837,1227392,555,185,+,53.15,putative oxidoreductase component,NP_460108.1
STM1138,ycdZ,1227444,1227975,531,177,+,52.54,putative inner membrane protein,NP_460109.1
