locus_tag,nombre_gen,inicio,fin,longitud_pb,num_aminoacidos,hebra,contenido_gc,producto,proteina_id
HRS04_RS04575,copA,936147,938652,2505,835,-,58.64,copper-exporting P-type ATPase CopA,WP_000083962.1
HRS04_RS04580,glsA,938913,939846,933,311,+,53.91,glutaminase A,WP_000883050.1
HRS04_RS04585,ybaT,939848,941141,1293,431,+,53.52,APC family permease,WP_000982172.1
HRS04_RS04590,,941171,941269,98,32,+,46.94,hypothetical protein,
HRS04_RS04595,cueR,941265,941673,408,136,+,58.33,Cu(I)-responsive transcriptional regulator,WP_001026747.1
HRS04_RS04600,ybbJ,941673,942132,459,153,-,57.3,NfeD family protein,WP_000970323.1
HRS04_RS04605,qmcA,942128,943046,918,306,-,52.61,SPFH domain-containing protein,WP_000904502.1
HRS04_RS04610,fetA,943191,943869,678,226,+,45.28,iron efflux ABC transporter ATP-binding subunit FetA,WP_001157535.1
HRS04_RS04615,fetB,943855,944635,780,260,+,46.15,iron efflux ABC transporter permease subunit FetB,WP_001295323.1
HRS04_RS04620,cnoX,944697,945552,855,285,-,56.02,chaperedoxin,WP_001295322.1
HRS04_RS04625,ybbO,945612,946422,810,270,-,53.7,NADP(+)-dependent aldehyde reductase,WP_074501888.1
HRS04_RS04630,tesA,946411,947035,624,208,-,53.04,multifunctional acyl-CoA thioesterase I/protease I/lysophospholipase L1,WP_001295836.1
HRS04_RS04635,ybbA,947005,947692,687,229,+,56.62,putative ABC transporter ATP-binding protein YbbA,WP_001110573.1
HRS04_RS04640,ybbP,947688,950103,2415,805,+,57.64,putative ABC transporter permease subunit YbbP,WP_074501890.1
HRS04_RS04645,dinQ,950320,950476,156,52,-,41.03,damage-inducible type I toxin DinQ,WP_001308457.1
HRS04_RS04650,mnmH,950815,951910,1095,365,-,54.79,tRNA 2-selenouridine(34) synthase MnmH,WP_074501892.1
HRS04_RS04655,allS,951978,952905,927,309,-,51.78,HTH-type transcriptional activator AllS,WP_000460145.1
HRS04_RS04660,allA,953134,953617,483,161,+,51.55,ureidoglycolate lyase,WP_000776388.1
HRS04_RS04665,allR,953694,954510,816,272,+,52.82,HTH-type transcriptional repressor AllR,WP_000141275.1
HRS04_RS04670,gcl,954599,956381,1782,594,+,53.14,glyoxylate carboligase,WP_001297446.1
HRS04_RS04675,hyi,956393,957170,777,259,+,45.43,hydroxypyruvate isomerase,WP_000943556.1
HRS04_RS04680,glxR,957269,958148,879,293,+,50.85,2-hydroxy-3-oxopropionate reductase,WP_000765839.1
HRS04_RS04685,allW,958315,959770,1455,485,+,47.22,allantoin transporter,WP_074683882.1
HRS04_RS04690,allB,959829,961191,1362,454,+,51.1,allantoinase AllB,WP_086732270.1
HRS04_RS04695,ybbY,961247,962549,1302,434,+,51.23,uracil/xanthine transporter,WP_001297442.1
HRS04_RS04700,glxK,962570,963716,1146,382,+,55.5,glycerate 3-kinase,WP_000706355.1
HRS04_RS04705,allE,963844,964630,786,262,-,46.44,(S)-ureidoglycine aminohydrolase,WP_000540946.1
HRS04_RS04710,allC,964640,965876,1236,412,-,51.13,allantoate deiminase,WP_001323737.1
HRS04_RS04715,allD,965897,966947,1050,350,-,52.19,ureidoglycolate dehydrogenase,WP_000703909.1
HRS04_RS04720,fdrA,967263,968931,1668,556,+,56.35,acyl-CoA synthetase FdrA,WP_000580851.1
HRS04_RS04725,ylbE,968940,970200,1260,420,+,57.38,YlbE family protein,WP_000495365.1
HRS04_RS04730,ylbF,970210,971026,816,272,+,56.86,oxamate carbamoyltransferase subunit AllH family protein,WP_024261542.1
HRS04_RS04735,ybcF,971022,971916,894,298,+,57.27,carbamate kinase,WP_086732271.1
HRS04_RS04740,purK,972052,973120,1068,356,-,57.02,5-(carboxyamino)imidazole ribonucleotide synthase,WP_000815553.1
HRS04_RS04745,purE,973116,973626,510,170,-,57.84,5-(carboxyamino)imidazole ribonucleotide mutase,WP_001377893.1
HRS04_RS04750,lpxH,973743,974466,723,241,-,53.67,"UDP-2,3-diacylglucosamine diphosphatase",WP_000212252.1
HRS04_RS04755,ppiB,974468,974963,495,165,-,47.88,peptidylprolyl isomerase B,WP_000255997.1
HRS04_RS04760,cysS,975136,976522,1386,462,+,54.55,cysteine--tRNA ligase,WP_000912345.1
HRS04_RS04765,ybcI,976557,977079,522,174,-,53.83,metal-dependent hydrolase,WP_001143552.1
HRS04_RS04770,ybcJ,977186,977399,213,71,-,54.93,ribosome-associated protein YbcJ,WP_000190288.1
HRS04_RS04775,folD,977400,978267,867,289,-,54.21,bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD,WP_000729160.1
HRS04_RS04780,,978554,979252,698,232,-,52.93,IS1 family transposase,WP_223216367.1
HRS04_RS04785,,979308,979569,261,87,-,38.7,response regulator,
HRS04_RS04795,envY,979933,980695,762,254,-,45.8,DNA-binding transcriptional regulator EnvY,WP_001177469.1
HRS04_RS04800,ybcH,980877,981768,891,297,-,52.53,DUF4434 family protein,WP_235245315.1
HRS04_RS04805,nfrA,981768,984741,2973,991,-,55.16,bacteriophage adsorption protein NfrA,WP_000662366.1
HRS04_RS04810,nfrB,984727,986965,2238,746,-,52.32,"cyclic di-3',5'-guanylate-activated glycosyltransferase NfrB",
HRS04_RS04815,,987233,988370,1137,379,-,41.34,ISAs1-like element ISEc1 family transposase,WP_151298730.1
HRS04_RS04820,,989334,989622,288,96,-,30.56,hypothetical protein,WP_001021473.1
HRS04_RS04825,,989621,989882,261,87,-,38.31,hypothetical protein,WP_000889443.1
HRS04_RS04830,,989914,994431,4517,1505,-,60.04,RHS repeat-associated core domain-containing protein,
HRS04_RS04835,,994450,994912,462,154,-,54.98,DcrB-related protein,WP_001160804.1
HRS04_RS04840,,994939,996841,1902,634,-,56.73,type VI secretion system Vgr family protein,WP_000103240.1
HRS04_RS04845,cusS,997577,999026,1449,483,-,52.31,Cu(+)/Ag(+) sensor histidine kinase CusS,WP_033800938.1
HRS04_RS04850,cusR,999015,999699,684,228,-,55.12,copper response regulator transcription factor CusR,WP_000770953.1
HRS04_RS04855,cusC,999855,1001229,1374,458,+,51.24,Cu(+)/Ag(+) efflux RND transporter outer membrane channel CusC,WP_074683995.1
HRS04_RS04860,cusF,1001386,1001719,333,111,+,44.44,Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone CusF,WP_000709879.1
HRS04_RS04865,cusB,1001734,1002958,1224,408,+,55.56,Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit CusB,WP_069899176.1
HRS04_RS04870,cusA,1002969,1006113,3144,1048,+,55.69,Cu(+)/Ag(+) efflux RND transporter permease subunit CusA,WP_074683991.1
HRS04_RS04875,pheP,1006214,1007591,1377,459,+,52.65,phenylalanine transporter,WP_000786320.1
HRS04_RS04880,ybdG,1007658,1008906,1248,416,-,47.6,mechanosensitive ion channel YbdG,WP_001153146.1
HRS04_RS04885,nfsB,1009013,1009667,654,218,-,50.92,oxygen-insensitive NAD(P)H nitroreductase,WP_074502568.1
HRS04_RS04890,ybdF,1009760,1010129,369,123,-,47.7,MmcQ/YjbR family DNA-binding protein,WP_000360936.1
HRS04_RS04895,ybdJ,1010193,1010442,249,83,-,50.2,DUF1158 domain-containing protein,WP_000682518.1
HRS04_RS04900,ybdK,1010507,1011626,1119,373,-,53.35,YbdK family carboxylate-amine ligase,WP_001130618.1
HRS04_RS04905,,1011829,1012099,270,90,-,45.19,hypothetical protein,WP_074502566.1
HRS04_RS04910,hokE,1012067,1012220,153,51,+,47.06,type I toxin-antitoxin system toxin HokE,WP_000956456.1
HRS04_RS04915,hokE,1012570,1012723,153,51,+,47.06,type I toxin-antitoxin system toxin HokE,WP_000956465.1
HRS04_RS04920,entD,1012844,1013465,621,207,-,46.86,enterobactin synthase subunit EntD,WP_001370282.1
HRS04_RS04925,fepA,1013639,1015880,2241,747,-,54.26,siderophore enterobactin receptor FepA,WP_001034897.1
HRS04_RS04930,fes,1016122,1017325,1203,401,+,54.61,enterochelin esterase,WP_000125839.1
HRS04_RS04935,ybdZ,1017327,1017546,219,73,+,56.16,enterobactin biosynthesis protein YbdZ,WP_000885781.1
HRS04_RS04940,entF,1017542,1021424,3882,1294,+,56.34,enterobactin non-ribosomal peptide synthetase EntF,WP_000077709.1
HRS04_RS04945,wzz(fepE),1021639,1022773,1134,378,+,44.36,LPS O-antigen length regulator Wzz(fepE),WP_000096744.1
HRS04_RS04950,fepC,1022769,1023585,816,272,-,53.92,iron-enterobactin ABC transporter ATP-binding protein,WP_000140647.1
HRS04_RS04955,fepG,1023581,1024574,993,331,-,58.51,iron-enterobactin ABC transporter permease,WP_000640969.1
HRS04_RS04960,fepD,1024570,1025575,1005,335,-,60.9,Fe(3+)-siderophore ABC transporter permease,WP_001298899.1
HRS04_RS04965,entS,1025685,1026936,1251,417,+,57.87,enterobactin transporter EntS,WP_001041789.1
HRS04_RS04970,fepB,1026939,1027896,957,319,-,55.8,Fe2+-enterobactin ABC transporter substrate-binding protein,WP_001234312.1
HRS04_RS04975,entC,1028270,1029446,1176,392,+,56.21,isochorismate synthase EntC,WP_001446422.1
HRS04_RS04980,entE,1029455,1031066,1611,537,+,56.55,"(2,3-dihydroxybenzoyl)adenylate synthase EntE",WP_000026805.1
HRS04_RS04985,entB,1031079,1031937,858,286,+,55.24,enterobactin biosynthesis bifunctional isochorismatase/aryl carrier protein EntB,WP_001007122.1
HRS04_RS04990,entA,1031936,1032683,747,249,+,57.83,"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase EntA",WP_000347630.1
HRS04_RS04995,entH,1032685,1033099,414,138,+,57.97,proofreading thioesterase EntH,WP_000637953.1
HRS04_RS05000,cstA,1033279,1035385,2106,702,+,56.98,pyruvate/proton symporter CstA,WP_001043157.1
HRS04_RS05005,ybdD,1035566,1035764,198,66,+,52.53,YbdD/YjiX family protein,WP_000460431.1
HRS04_RS05010,hcxA,1035773,1036862,1089,363,-,55.74,hydroxycarboxylate dehydrogenase HcxA,WP_074502553.1
HRS04_RS05015,ybdL,1036970,1038131,1161,387,+,53.66,methionine-oxo-acid transaminase,WP_000183934.1
HRS04_RS05020,ybdM,1038131,1038761,630,210,-,46.98,IbrB-like domain-containing protein,WP_000502941.1
HRS04_RS05025,ybdN,1038733,1039954,1221,407,-,47.58,phosphoadenosine phosphosulfate reductase,WP_000029813.1
HRS04_RS05030,citR,1040100,1041003,903,301,-,38.65,DNA-binding transcriptional repressor CitR,WP_074502547.1
HRS04_RS05035,dsbG,1041211,1041958,747,249,-,46.99,thiol:disulfide interchange protein DsbG,WP_001345700.1
HRS04_RS05040,ahpC,1042329,1042893,564,188,+,50.0,alkyl hydroperoxide reductase subunit C,WP_000052796.1
HRS04_RS05045,ahpF,1043063,1044629,1566,522,+,52.81,alkyl hydroperoxide reductase subunit F,WP_000887629.1
HRS04_RS05050,uspG,1044749,1045178,429,143,-,49.65,universal stress protein UspG,WP_000278505.1
HRS04_RS05055,ybdR,1045398,1046637,1239,413,+,50.36,zinc-dependent alcohol dehydrogenase,WP_000646150.1
HRS04_RS05060,yldA,1046640,1046730,90,30,-,44.44,small membrane protein YldA,WP_000796528.1
HRS04_RS05065,rnk,1046867,1047278,411,137,-,54.74,nucleoside diphosphate kinase regulator,WP_000089731.1
HRS04_RS05070,rna,1047507,1048314,807,269,-,51.3,ribonuclease I,WP_001331449.1
HRS04_RS05075,citT,1048427,1049891,1464,488,-,50.41,citrate/succinate antiporter CitT,WP_074502545.1
HRS04_RS05080,citG,1049941,1050820,879,293,-,55.18,triphosphoribosyl-dephospho-CoA synthase CitG,WP_074683980.1
HRS04_RS05085,citX,1050794,1051346,552,184,-,57.97,citrate lyase holo-[acyl-carrier protein] synthase,WP_074502540.1
HRS04_RS05090,citF,1051349,1052882,1533,511,-,56.75,citrate lyase subunit alpha,WP_000192245.1
HRS04_RS05095,citE,1052892,1053801,909,303,-,57.54,citrate (pro-3S)-lyase subunit beta,WP_000622357.1
HRS04_RS05100,citD,1053797,1054094,297,99,-,55.89,citrate lyase acyl carrier protein,WP_000700703.1
HRS04_RS05105,citC,1054108,1055167,1059,353,-,50.99,[citrate (pro-3S)-lyase] ligase,WP_000467712.1
HRS04_RS05110,dpiB,1055546,1057205,1659,553,+,50.03,sensor histidine kinase DpiB,WP_000939766.1
HRS04_RS05115,dpiA,1057173,1057854,681,227,+,50.51,two-component response regulator DpiA,WP_235245317.1
HRS04_RS05120,dcuC,1057894,1059280,1386,462,-,50.94,anaerobic C4-dicarboxylate transporter DcuC,WP_000955063.1
HRS04_RS05125,pagP,1059869,1060430,561,187,+,46.88,lipid IV(A) palmitoyltransferase PagP,WP_001103094.1
HRS04_RS05130,cspE,1060604,1060814,210,70,+,43.81,transcription antiterminator/RNA stability regulator CspE,WP_000034825.1
HRS04_RS05135,crcB,1060868,1061252,384,128,-,49.48,fluoride efflux transporter CrcB,WP_000939738.1
HRS04_RS05140,,1061344,1062133,789,263,+,54.12,deaminated glutathione amidase,WP_000959109.1
HRS04_RS05145,tatE,1062261,1062465,204,68,+,50.0,twin-arginine translocase subunit TatE,WP_000503931.1
HRS04_RS05150,lipA,1062565,1063531,966,322,-,53.31,lipoyl synthase,WP_000042632.1
HRS04_RS05155,ybeF,1063739,1064693,954,318,-,44.97,YbeF family transcriptional regulator,WP_000378026.1
HRS04_RS05160,lipB,1064951,1065593,642,214,-,47.51,lipoyl(octanoyl) transferase LipB,WP_000284027.1
HRS04_RS05165,ybeD,1065693,1065957,264,88,-,46.21,DUF493 family protein YbeD,WP_000850550.1
HRS04_RS05170,dacA,1066067,1067279,1212,404,-,49.42,D-alanyl-D-alanine carboxypeptidase DacA,WP_001092082.1
HRS04_RS05175,rlpA,1067417,1068506,1089,363,-,57.58,endolytic peptidoglycan transglycosylase RlpA,WP_001231428.1
HRS04_RS05180,mrdB,1068516,1069629,1113,371,-,52.02,peptidoglycan glycosyltransferase MrdB,WP_000131719.1
HRS04_RS05185,mrdA,1069631,1071533,1902,634,-,52.68,peptidoglycan DD-transpeptidase MrdA,WP_000776191.1
HRS04_RS05190,rlmH,1071563,1072031,468,156,-,58.55,23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH,WP_000776104.1
HRS04_RS05195,rsfS,1072034,1072352,318,106,-,51.26,ribosome silencing factor,WP_001161664.1
HRS04_RS05200,cobC,1072611,1073223,612,204,-,50.65,adenosylcobalamin/alpha-ribazole phosphatase,WP_001241865.1
HRS04_RS05205,nadD,1073246,1073888,642,214,-,50.16,nicotinate-nucleotide adenylyltransferase,WP_000838889.1
HRS04_RS05210,holA,1073889,1074921,1032,344,-,52.23,DNA polymerase III subunit delta,WP_000620550.1
HRS04_RS05215,lptE,1074920,1075502,582,194,-,52.23,LPS assembly lipoprotein LptE,WP_001269673.1
HRS04_RS05220,leuS,1075516,1078099,2583,861,-,53.35,leucine--tRNA ligase,WP_001297565.1
HRS04_RS05225,ybeL,1078333,1078816,483,161,+,51.97,zinc ribbon-containing protein,WP_001044880.1
HRS04_RS05230,ybeQ,1078885,1079863,978,326,-,46.63,Sel1 family TPR-like repeat protein YbeQ,WP_063115759.1
HRS04_RS05235,ybeR,1080026,1080734,708,236,+,45.9,DUF1266 domain-containing protein,WP_000367017.1
HRS04_RS05240,djlB,1080730,1082158,1428,476,+,47.48,J domain-containing protein,WP_000786620.1
HRS04_RS05245,ybeT,1082167,1082722,555,185,-,42.7,tetratricopeptide repeat protein,WP_074502534.1
HRS04_RS05250,ybeU,1082822,1083530,708,236,+,47.46,DUF1266 domain-containing protein,WP_001030929.1
HRS04_RS05255,djlC,1083526,1084978,1452,484,+,47.59,co-chaperone DjlC,WP_001315329.1
HRS04_RS05260,hscC,1085037,1086708,1671,557,-,50.21,molecular chaperone HscC,WP_000367891.1
HRS04_RS05265,rihA,1086791,1087727,936,312,-,50.96,pyrimidine-specific ribonucleoside hydrolase RihA,WP_001207519.1
HRS04_RS05270,gltL,1087844,1088570,726,242,-,51.65,glutamate/aspartate ABC transporter ATP-binding protein GltL,WP_000631384.1
HRS04_RS05275,gltK,1088569,1089244,675,225,-,49.93,glutamate/aspartate ABC transporter permease GltK,WP_000272824.1
HRS04_RS05280,gltJ,1089243,1089984,741,247,-,52.5,glutamate/aspartate ABC transporter permease GltJ,WP_000020944.1
HRS04_RS05285,gltI,1090153,1091062,909,303,-,48.29,glutamate/aspartate ABC transporter substrate-binding protein GltI,WP_001177088.1
HRS04_RS05290,,1091516,1093394,1878,626,+,48.83,rhomboid family intramembrane serine protease,WP_001276774.1
HRS04_RS05295,lnt,1093471,1095010,1539,513,-,55.36,apolipoprotein N-acyltransferase,WP_000853051.1
HRS04_RS05300,corC,1095034,1095913,879,293,-,51.65,CNNM family magnesium/cobalt transport protein CorC,WP_001278605.1
HRS04_RS05305,ybeY,1096002,1096470,468,156,-,51.5,rRNA maturation RNase YbeY,WP_000084469.1
HRS04_RS05310,ybeZ,1096466,1097507,1041,347,-,54.76,PhoH family protein,WP_001018040.1
HRS04_RS05315,miaB,1097659,1099084,1425,475,-,54.46,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB,WP_000162740.1
HRS04_RS05320,ubiF,1099229,1100405,1176,392,+,55.95,3-demethoxyubiquinol 3-hydroxylase,WP_074502532.1
HRS04_RS05360,asnB,1101642,1103307,1665,555,-,52.07,asparagine synthase B,WP_000337088.1
HRS04_RS05365,nagD,1103563,1104316,753,251,-,53.52,ribonucleotide monophosphatase NagD,WP_000153129.1
HRS04_RS05370,nagC,1104363,1105584,1221,407,-,53.4,DNA-binding transcriptional regulator NagC,WP_000187594.1
HRS04_RS05375,nagA,1105592,1106741,1149,383,-,52.22,N-acetylglucosamine-6-phosphate deacetylase,WP_000271153.1
HRS04_RS05380,nagB,1106800,1107601,801,267,-,48.31,glucosamine-6-phosphate deaminase,WP_001237072.1
HRS04_RS05385,nagE,1107933,1109880,1947,649,+,54.55,PTS N-acetyl glucosamine transporter subunit IIABC,WP_001023104.1
HRS04_RS05390,glnS,1110082,1111747,1665,555,+,52.97,glutamine--tRNA ligase,WP_001287154.1
HRS04_RS05395,chiP,1112192,1113599,1407,469,+,51.17,chitoporin ChiP,WP_001258839.1
HRS04_RS05400,chiQ,1113648,1113975,327,109,+,48.32,ChiQ/YbfN family lipoprotein,WP_000733592.1
HRS04_RS05405,fur,1114058,1114505,447,149,-,48.1,ferric iron uptake transcriptional regulator,WP_000131702.1
HRS04_RS05410,uof,1114497,1114584,87,29,-,40.23,fur leader peptide,WP_001406816.1
HRS04_RS05415,fldA,1114793,1115324,531,177,-,48.78,flavodoxin FldA,WP_001018618.1
HRS04_RS05420,ybfE,1115463,1115757,294,98,-,53.74,LexA regulated protein,WP_001300829.1
HRS04_RS05425,ybfF,1115896,1116661,765,255,-,50.72,esterase,WP_000773296.1
HRS04_RS05430,seqA,1116845,1117391,546,182,+,49.63,replication initiation negative regulator SeqA,WP_000848387.1
HRS04_RS05435,pgm,1117416,1119057,1641,547,+,55.45,"phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)",WP_000974363.1
HRS04_RS05440,potE,1119112,1120432,1320,440,-,50.53,putrescine-ornithine antiporter,WP_000075845.1
HRS04_RS05445,speF,1120428,1122627,2199,733,-,48.25,ornithine decarboxylase SpeF,WP_001297242.1
HRS04_RS05450,speFL,1122937,1123042,105,35,-,38.1,leader peptide SpeFL,WP_001312672.1
HRS04_RS05455,,1123020,1123155,135,45,-,32.59,hypothetical protein,WP_001299172.1
HRS04_RS05460,kdpE,1123316,1123994,678,226,-,57.37,two-component system response regulator KdpE,WP_000186103.1
HRS04_RS05465,kdpD,1123990,1126675,2685,895,-,57.36,two-component system sensor histidine kinase KdpD,WP_001306984.1
HRS04_RS05470,kdpC,1126667,1127240,573,191,-,54.1,K(+)-transporting ATPase subunit C,WP_001297248.1
HRS04_RS05475,kdpB,1127248,1129297,2049,683,-,56.12,potassium-transporting ATPase subunit KdpB,WP_000087967.1
HRS04_RS05480,kdpA,1129319,1130993,1674,558,-,55.68,potassium-transporting ATPase subunit KdpA,WP_000741137.1
HRS04_RS05485,kdpF,1130992,1131082,90,30,-,48.89,K(+)-transporting ATPase subunit F,WP_032252790.1
HRS04_RS05490,ybfA,1131394,1131601,207,69,+,50.24,YbfA family protein,WP_000424924.1
HRS04_RS05495,rhsC,1131843,1136037,4194,1398,+,59.59,rhs element protein RhsC,WP_199206550.1
HRS04_RS05500,ybfB,1136036,1136363,327,109,+,31.19,protein YbfB,WP_000873944.1
HRS04_RS05505,,1136393,1137914,1521,507,+,55.1,RHS repeat-associated core domain-containing protein,
HRS04_RS05510,ybfC,1137910,1138480,570,190,+,36.67,protein YbfC,WP_000832338.1
HRS04_RS05515,ybfQ,1138705,1138942,237,79,+,37.97,ISAs1 family transposase,
HRS04_RS05520,ybfD,1139085,1139844,759,253,+,40.05,ISAs1 family transposase,
HRS04_RS05525,ybgA,1139994,1140504,510,170,+,50.0,YbgA family protein,WP_001076014.1
HRS04_RS05530,phrB,1140500,1141919,1419,473,+,53.21,deoxyribodipyrimidine photo-lyase,WP_074502445.1
HRS04_RS05535,dtpD,1141960,1143442,1482,494,-,51.96,dipeptide permease DtpD,WP_001032694.1
HRS04_RS05540,ybgI,1143712,1144456,744,248,+,53.36,radiation resistance protein YbgI,WP_000798871.1
HRS04_RS05545,pxpB,1144478,1145135,657,219,+,57.38,5-oxoprolinase subunit PxpB,WP_001188340.1
HRS04_RS05550,pxpC,1145128,1146061,933,311,+,56.06,5-oxoprolinase subunit PxpC,WP_000912737.1
HRS04_RS05555,pxpA,1146050,1146785,735,245,+,56.6,5-oxoprolinase subunit PxpA,WP_074502442.1
HRS04_RS05560,nei,1146820,1147612,792,264,+,52.27,endonuclease VIII,WP_001114025.1
HRS04_RS05565,abrB,1147608,1148655,1047,349,-,56.35,AbrB family transcriptional regulator,WP_001297246.1
HRS04_RS05570,ybgO,1148806,1149868,1062,354,-,44.26,fimbrial protein,WP_001272421.1
HRS04_RS05575,ybgP,1149864,1150596,732,244,-,49.59,fimbrial biogenesis chaperone,WP_000143529.1
HRS04_RS05580,ybgQ,1150610,1153070,2460,820,-,49.88,fimbria/pilus outer membrane usher protein,WP_074502440.1
HRS04_RS05585,,1153120,1153687,567,189,-,47.8,fimbrial protein,WP_000472422.1
HRS04_RS05590,gltA,1154077,1155361,1284,428,-,50.16,citrate synthase,WP_000785834.1
HRS04_RS05595,,1155566,1155674,108,36,-,34.26,hypothetical protein,WP_001305582.1
HRS04_RS05600,sdhC,1156054,1156459,405,135,+,49.14,succinate dehydrogenase cytochrome b556 subunit,WP_000263347.1
HRS04_RS05605,sdhD,1156452,1156800,348,116,+,51.44,succinate dehydrogenase membrane anchor subunit,WP_000254365.1
HRS04_RS05610,sdhA,1156799,1158566,1767,589,+,55.69,succinate dehydrogenase flavoprotein subunit,WP_000775540.1
HRS04_RS05615,sdhB,1158581,1159298,717,239,+,51.88,succinate dehydrogenase iron-sulfur subunit SdhB,WP_001235263.1
HRS04_RS05620,sucA,1159598,1162400,2802,934,+,55.75,2-oxoglutarate dehydrogenase E1 component,WP_001181473.1
HRS04_RS05625,odhB,1162414,1163632,1218,406,+,55.83,2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase,WP_074502434.1
HRS04_RS05630,sucC,1163725,1164892,1167,389,+,54.5,ADP-forming succinate--CoA ligase subunit beta,WP_001048602.1
HRS04_RS05635,sucD,1164891,1165761,870,290,+,52.64,succinate--CoA ligase subunit alpha,WP_000025458.1
HRS04_RS05640,mngR,1165864,1166587,723,241,-,47.3,mannosyl-D-glycerate transport/metabolism system transcriptional repressor MngR,WP_000509899.1
HRS04_RS05645,mngA,1166755,1168672,1917,639,+,54.98,PTS 2-O-a-mannosyl-D-glycerate transporter subunit IIABC,WP_001054863.1
HRS04_RS05650,mngB,1168689,1171323,2634,878,+,49.35,mannosylglycerate hydrolase,WP_000649001.1
HRS04_RS05655,cydA,1172170,1173739,1569,523,+,52.84,cytochrome ubiquinol oxidase subunit I,WP_000884361.1
HRS04_RS05660,cydB,1173754,1174894,1140,380,+,53.86,cytochrome d ubiquinol oxidase subunit II,WP_000568275.1
HRS04_RS05665,cydX,1174908,1175022,114,38,+,51.75,cytochrome bd-I oxidase subunit CydX,WP_000270282.1
HRS04_RS05670,ybgE,1175021,1175315,294,98,+,49.66,cyd operon protein YbgE,WP_000034602.1
HRS04_RS05675,ybgC,1175464,1175869,405,135,+,49.63,tol-pal system-associated acyl-CoA thioesterase,WP_001098384.1
HRS04_RS05680,tolQ,1175865,1176558,693,231,+,50.36,Tol-Pal system protein TolQ,WP_000131314.1
HRS04_RS05685,tolR,1176561,1176990,429,143,+,51.75,colicin uptake protein TolR,WP_000090097.1
HRS04_RS05690,tolA,1177054,1178320,1266,422,+,52.29,cell envelope integrity protein TolA,WP_000030637.1
HRS04_RS05695,tolB,1178452,1179745,1293,431,+,53.13,Tol-Pal system beta propeller repeat protein TolB,WP_001295307.1
HRS04_RS05700,pal,1179779,1180301,522,174,+,51.34,peptidoglycan-associated lipoprotein Pal,WP_001295306.1
HRS04_RS05705,cpoB,1180310,1181102,792,264,+,49.62,cell division protein CpoB,WP_000097580.1
HRS04_RS05750,nadA,1182571,1183615,1044,348,+,50.29,quinolinate synthase NadA,WP_000115295.1
HRS04_RS05755,pnuC,1183652,1184372,720,240,+,48.19,nicotinamide riboside transporter PnuC,WP_000345410.1
HRS04_RS05760,zitB,1184368,1185310,942,314,-,53.08,CDF family zinc transporter ZitB,WP_000951292.1
HRS04_RS05765,ybgS,1185423,1185804,381,127,-,50.13,YbgS-like family protein,WP_000784351.1
HRS04_RS05770,aroG,1186119,1187172,1053,351,+,52.14,3-deoxy-7-phosphoheptulonate synthase AroG,WP_001109196.1
HRS04_RS05775,gpmA,1187329,1188082,753,251,-,51.13,"2,3-diphosphoglycerate-dependent phosphoglycerate mutase",WP_001295305.1
HRS04_RS05780,galM,1188286,1189327,1041,347,-,55.14,galactose-1-epimerase,WP_000931389.1
HRS04_RS05785,galK,1189320,1190469,1149,383,-,52.74,galactokinase,WP_000053415.1
HRS04_RS05790,galT,1190472,1191519,1047,349,-,55.11,galactose-1-phosphate uridylyltransferase,WP_000191531.1
HRS04_RS05795,galE,1191528,1192545,1017,339,-,54.18,UDP-glucose 4-epimerase GalE,WP_001265438.1
HRS04_RS05800,modF,1192805,1194278,1473,491,-,52.75,molybdate ABC transporter ATP-binding protein ModF,WP_000096881.1
HRS04_RS05805,modE,1194345,1195134,789,263,-,52.6,molybdenum-dependent transcriptional regulator,WP_001147439.1
HRS04_RS05810,acrZ,1195262,1195412,150,50,+,40.67,multidrug efflux pump accessory protein AcrZ,WP_000891515.1
HRS04_RS05815,modA,1195578,1196352,774,258,+,50.9,molybdate ABC transporter substrate-binding protein,WP_000101997.1
HRS04_RS05820,modB,1196351,1197041,690,230,+,54.2,molybdate ABC transporter permease subunit,WP_000604034.1
HRS04_RS05825,modC,1197043,1198102,1059,353,+,52.88,molybdenum ABC transporter ATP-binding protein ModC,WP_000891685.1
HRS04_RS05830,ybhA,1198102,1198921,819,273,-,52.01,"bifunctional pyridoxal phosphate/fructose-1,6-bisphosphate phosphatase",WP_000213425.1
HRS04_RS05835,pgl,1199075,1200071,996,332,+,55.02,6-phosphogluconolactonase,WP_000815435.1
HRS04_RS05840,ybhD,1200111,1201065,954,318,-,44.55,LysR family transcriptional regulator,WP_000679972.1
HRS04_RS05845,ybhH,1201248,1202301,1053,351,+,48.53,4-oxalomesaconate tautomerase,WP_000723652.1
HRS04_RS05850,ybhI,1202376,1203810,1434,478,+,49.93,anion permease,WP_001036475.1
HRS04_RS05855,ybhJ,1203992,1206254,2262,754,+,51.37,hydratase,WP_074502459.1
