locus_tag,nombre_gen,inicio,fin,longitud_pb,num_aminoacidos,hebra,contenido_gc,producto,proteina_id
ACBD56_RS14750,,272889,273174,285,95,-,43.51,type II toxin-antitoxin system TacA family antitoxin,WP_000381186.1
ACBD56_RS14755,,273379,273570,191,63,+,43.98,DUF3709 domain-containing protein,
ACBD56_RS14760,,273850,274198,348,116,+,42.24,hypothetical protein,WP_033933176.1
ACBD56_RS14765,,274340,274838,498,166,-,43.57,GNAT family N-acetyltransferase,WP_000982260.1
ACBD56_RS14770,,274834,275107,273,91,-,43.96,type II toxin -antitoxin system TacA 1-like antitoxin,WP_000246252.1
ACBD56_RS14775,,275498,275678,180,60,+,46.67,DUF645 family protein,WP_001910041.1
ACBD56_RS14780,,275939,276191,252,84,+,42.46,type II toxin-antitoxin system Phd/YefM family antitoxin,WP_001250177.1
ACBD56_RS14785,,276180,276468,288,96,+,42.71,type II toxin-antitoxin system RelE family toxin,WP_000221355.1
ACBD56_RS14790,,276701,277019,318,106,+,42.14,hypothetical protein,WP_336932484.1
ACBD56_RS14795,,277147,277453,306,102,+,33.99,hypothetical protein,WP_000064424.1
ACBD56_RS14800,,277590,278367,777,259,+,38.1,DUF6602 domain-containing protein,WP_462099783.1
ACBD56_RS14805,,278502,278967,465,155,+,41.29,acyltransferase,WP_000203719.1
ACBD56_RS14810,,279133,279529,396,132,+,41.16,DUF3465 domain-containing protein,WP_000870868.1
ACBD56_RS14815,,279761,281314,1553,517,+,37.09,TIGR04141 family sporadically distributed protein,
ACBD56_RS14820,,281459,281756,297,99,+,37.71,Dabb family protein,WP_000617998.1
ACBD56_RS14825,,281922,282375,453,151,+,37.09,hypothetical protein,WP_088132363.1
ACBD56_RS14830,,282622,282904,282,94,+,47.16,DUF3709 domain-containing protein,WP_229023025.1
ACBD56_RS14835,,283145,283859,714,238,+,37.82,hypothetical protein,WP_149609317.1
ACBD56_RS14840,,284047,284728,681,227,+,37.0,hypothetical protein,WP_108347926.1
ACBD56_RS14845,,284881,285490,609,203,+,38.59,pyridoxamine 5'-phosphate oxidase family protein,WP_000529841.1
ACBD56_RS14850,,285636,286029,393,131,+,46.31,nuclear transport factor 2 family protein,WP_282500051.1
ACBD56_RS14855,,286170,286467,297,99,+,38.72,Dabb family protein,WP_000617998.1
ACBD56_RS14860,,286713,287139,426,142,+,40.14,hypothetical protein,WP_199369731.1
ACBD56_RS14865,,287516,287738,222,74,+,36.49,hypothetical protein,WP_462099784.1
ACBD56_RS14870,,288385,288622,237,79,+,30.8,hypothetical protein,WP_462099785.1
ACBD56_RS14875,,289004,289520,516,172,+,42.05,lipocalin family protein,WP_001894921.1
ACBD56_RS14880,,289708,289879,171,57,+,37.43,hypothetical protein,WP_057569677.1
ACBD56_RS14885,,289878,290280,402,134,+,40.8,type II toxin-antitoxin system death-on-curing family toxin,WP_000351249.1
ACBD56_RS14890,,290400,290718,318,106,-,39.62,CcdB family protein,WP_000077449.1
ACBD56_RS14895,,290717,290963,246,82,-,39.02,type II toxin-antitoxin system CcdA family antitoxin,WP_001260801.1
ACBD56_RS14900,,291162,291621,459,153,+,41.83,CPBP family intramembrane metalloprotease,WP_187387436.1
ACBD56_RS14905,,291777,292401,624,208,+,38.3,DUF1349 domain-containing protein,WP_000247070.1
ACBD56_RS14910,,292712,292895,183,61,+,44.26,DUF645 family protein,
ACBD56_RS14915,,293506,293731,225,75,+,40.0,hypothetical protein,WP_138041762.1
ACBD56_RS14920,,293884,294325,441,147,+,31.75,lysozyme inhibitor LprI family protein,WP_001966102.1
ACBD56_RS14925,,294464,294890,426,142,+,41.78,GNAT family N-acetyltransferase,WP_002045007.1
ACBD56_RS14930,,295186,295366,180,60,+,44.44,DUF645 family protein,
ACBD56_RS14935,,296031,296553,522,174,+,33.33,hypothetical protein,WP_179878390.1
ACBD56_RS14940,,296713,297406,693,231,+,29.15,hypothetical protein,WP_462099786.1
ACBD56_RS14945,,297575,298112,537,179,+,43.02,GNAT family N-acetyltransferase,WP_033931679.1
ACBD56_RS14950,,298231,298513,282,94,+,38.65,DUF1289 domain-containing protein,WP_033838033.1
ACBD56_RS14955,,298837,299755,918,306,+,41.72,alpha/beta hydrolase,WP_142735514.1
ACBD56_RS14960,,299898,300453,555,185,+,33.15,hypothetical protein,WP_000802547.1
ACBD56_RS14965,,300592,301282,690,230,+,38.12,DUF2971 domain-containing protein,WP_114773488.1
ACBD56_RS14970,,301589,301769,180,60,+,44.44,DUF645 family protein,WP_195848278.1
ACBD56_RS14975,,301977,302394,417,139,+,35.01,GNAT family N-acetyltransferase,WP_000700184.1
ACBD56_RS14980,,302551,303256,705,235,+,37.73,HNH endonuclease,WP_248385742.1
ACBD56_RS14985,,303421,304426,1005,335,+,42.19,S66 family peptidase,WP_000964934.1
ACBD56_RS14990,tnpA,304490,304928,438,146,-,38.81,IS200/IS605-like element IS1004 family transposase,WP_000503164.1
ACBD56_RS14995,,305181,305892,711,237,+,39.1,RipA family octameric membrane protein,WP_114710090.1
ACBD56_RS15000,,306011,306293,282,94,+,38.65,DUF1289 domain-containing protein,WP_033838033.1
ACBD56_RS15005,,306548,306920,372,124,+,36.83,nuclear transport factor 2 family protein,WP_033935939.1
ACBD56_RS15010,,307103,307517,414,138,+,42.27,GNAT family N-acetyltransferase,WP_000451550.1
ACBD56_RS15015,,307675,308095,420,140,+,37.86,hypothetical protein,WP_029628772.1
ACBD56_RS15020,,308239,308704,465,155,+,41.51,ASCH domain-containing protein,WP_001910482.1
ACBD56_RS15025,,308849,309119,270,90,-,37.41,type II toxin-antitoxin system YafQ family toxin,WP_000277238.1
ACBD56_RS15030,,309111,309390,279,93,-,42.65,type II toxin-antitoxin system RelB/DinJ family antitoxin,WP_001258569.1
ACBD56_RS15035,,309595,310036,441,147,+,35.37,hypothetical protein,WP_084981850.1
ACBD56_RS15040,,310170,310731,561,187,+,38.86,nucleotidyltransferase domain-containing protein,WP_032475800.1
ACBD56_RS15045,,310889,311738,849,283,+,37.46,PDDEXK family nuclease,WP_142569423.1
ACBD56_RS15050,,311918,312242,324,108,+,43.21,DUF3709 domain-containing protein,WP_080289626.1
ACBD56_RS15055,,312603,313029,426,142,+,40.38,hypothetical protein,WP_462099787.1
ACBD56_RS15060,,313180,313687,507,169,+,40.83,GNAT family N-acetyltransferase,WP_442310263.1
ACBD56_RS15065,,313842,314370,528,176,+,38.26,hypothetical protein,WP_172781935.1
ACBD56_RS15070,,314507,314804,297,99,+,38.38,Dabb family protein,WP_000617998.1
ACBD56_RS15075,,314958,315459,501,167,+,37.92,flavodoxin family protein,WP_033929164.1
ACBD56_RS15080,,315659,315941,282,94,+,42.55,type II toxin-antitoxin system Phd/YefM family antitoxin,WP_000086650.1
ACBD56_RS15085,,315937,316225,288,96,+,44.44,type II toxin-antitoxin system RelE/ParE family toxin,WP_017049660.1
ACBD56_RS15090,,316428,316686,258,86,+,42.64,type II toxin-antitoxin system Phd/YefM family antitoxin,WP_000861987.1
ACBD56_RS15095,,316673,316976,303,101,+,43.56,type II toxin-antitoxin system RelE/ParE family toxin,WP_462099788.1
ACBD56_RS15100,,317137,317530,393,131,+,38.93,hypothetical protein,WP_002053901.1
ACBD56_RS15105,,317660,317942,282,94,+,39.36,DUF1289 domain-containing protein,WP_462099789.1
ACBD56_RS15110,drt2,318956,320240,1284,428,+,37.62,antiviral reverse transcriptase Drt2,WP_000097716.1
ACBD56_RS15115,,320400,321201,801,267,+,42.7,PhzF family phenazine biosynthesis protein,WP_095478371.1
ACBD56_RS15120,,321338,321815,477,159,+,39.2,GNAT family N-acetyltransferase,WP_001047180.1
ACBD56_RS15125,,321955,322342,387,129,+,44.7,MmcQ/YjbR family DNA-binding protein,WP_462099790.1
ACBD56_RS15130,,322485,322758,273,91,+,33.7,hypothetical protein,WP_114742550.1
ACBD56_RS15135,,322994,323636,642,214,+,35.2,hypothetical protein,WP_462099791.1
ACBD56_RS15140,,323796,324111,315,105,+,39.68,DUF4144 domain-containing protein,WP_045570170.1
ACBD56_RS15145,,324245,324761,516,172,+,42.25,MazG-related protein,WP_462099792.1
ACBD56_RS15150,,324898,325498,600,200,+,39.83,glutathione S-transferase family protein,WP_001891245.1
ACBD56_RS15155,,325641,326139,498,166,+,44.18,GNAT family N-acetyltransferase,WP_033933253.1
ACBD56_RS15160,,326296,326878,582,194,+,39.86,HD domain-containing protein,WP_142616046.1
ACBD56_RS15165,,327030,327528,498,166,+,44.38,GNAT family N-acetyltransferase,WP_248325738.1
ACBD56_RS15170,,327799,328033,234,78,+,44.44,DUF3709 domain-containing protein,WP_462099793.1
ACBD56_RS15175,,328319,328715,396,132,+,41.16,DUF3465 domain-containing protein,WP_000870868.1
ACBD56_RS15180,,328842,329160,318,106,-,40.88,CcdB family protein,WP_248425337.1
ACBD56_RS15185,,329159,329405,246,82,-,37.8,type II toxin-antitoxin system CcdA family antitoxin,WP_462099794.1
ACBD56_RS15190,,329760,329943,183,61,+,45.36,DUF645 family protein,WP_000947618.1
ACBD56_RS15195,,330140,330914,774,258,+,37.98,nuclease-related domain-containing protein,WP_054251210.1
ACBD56_RS15200,,331209,331392,183,61,+,45.36,DUF645 family protein,WP_000947618.1
ACBD56_RS15205,,331568,331886,318,106,-,38.68,CcdB family protein,WP_148532547.1
ACBD56_RS15210,,331885,332131,246,82,-,39.02,type II toxin-antitoxin system CcdA family antitoxin,WP_001260801.1
ACBD56_RS15215,,332354,333107,753,251,+,35.99,hypothetical protein,WP_046126218.1
ACBD56_RS15220,,333224,333506,282,94,+,38.3,DUF1289 domain-containing protein,WP_148532549.1
ACBD56_RS15225,,333851,334076,225,75,+,34.67,hypothetical protein,WP_101411751.1
ACBD56_RS15230,,334226,335048,822,274,+,36.13,hypothetical protein,WP_114773437.1
ACBD56_RS15235,,335189,335681,492,164,+,36.99,peptidase T,WP_148532550.1
ACBD56_RS15240,,335818,336397,579,193,+,41.8,DJ-1/PfpI family protein,WP_187377478.1
ACBD56_RS15245,,336574,336907,333,111,+,40.84,type II toxin-antitoxin system RelE/ParE family toxin,WP_462099795.1
ACBD56_RS15250,,336893,337208,315,105,+,44.76,helix-turn-helix domain-containing protein,WP_000071008.1
ACBD56_RS15255,,337343,337769,426,142,+,42.02,GNAT family N-acetyltransferase,WP_002023452.1
ACBD56_RS15260,,337943,338180,237,79,-,45.57,RNA recognition motif domain-containing protein,WP_033929172.1
ACBD56_RS15265,,338415,338871,456,152,+,38.82,GNAT family N-acetyltransferase,WP_142732871.1
ACBD56_RS15270,,339026,339626,600,200,+,39.67,outer membrane beta-barrel protein,WP_001898455.1
ACBD56_RS15275,,339794,340247,453,151,+,39.07,GNAT family N-acetyltransferase,WP_019281518.1
ACBD56_RS15280,,340539,340693,154,51,+,45.45,DUF645 family protein,
ACBD56_RS15285,,340899,341091,192,64,+,44.27,DUF3709 domain-containing protein,WP_052145417.1
ACBD56_RS15290,,341365,341863,498,166,-,43.37,GNAT family N-acetyltransferase,WP_095475303.1
ACBD56_RS15295,,341859,342132,273,91,-,42.86,type II toxin-antitoxin system TacA family antitoxin,WP_114808819.1
ACBD56_RS15300,,342374,342722,348,116,+,41.95,hypothetical protein,WP_000933409.1
ACBD56_RS15305,,342857,343373,516,172,+,39.53,GNAT family N-acetyltransferase,WP_462099796.1
ACBD56_RS15310,,343510,344155,645,215,+,36.9,hypothetical protein,WP_148532513.1
ACBD56_RS15315,,344306,344723,417,139,+,40.29,lysozyme inhibitor LprI family protein,WP_000759006.1
ACBD56_RS15320,,344878,345373,495,165,+,40.2,GNAT family N-acetyltransferase,WP_148532514.1
ACBD56_RS15325,,345577,345967,390,130,+,43.08,VOC family protein,WP_000491261.1
ACBD56_RS15330,,346163,346394,231,77,-,39.39,PAS factor family protein,WP_000838533.1
ACBD56_RS15335,,346593,346911,318,106,-,38.68,CcdB family protein,WP_000077449.1
ACBD56_RS15340,,346910,347156,246,82,-,39.02,type II toxin-antitoxin system CcdA family antitoxin,WP_001260801.1
ACBD56_RS15345,,347364,347901,537,179,+,43.02,GNAT family N-acetyltransferase,WP_000469482.1
ACBD56_RS15350,,348101,348383,282,94,+,42.91,type II toxin-antitoxin system Phd/YefM family antitoxin,WP_187377474.1
ACBD56_RS15355,,348379,348667,288,96,+,42.36,type II toxin-antitoxin system RelE/ParE family toxin,WP_119781223.1
ACBD56_RS15360,,349010,349145,135,45,+,46.67,DUF645 family protein,WP_084981390.1
ACBD56_RS15365,,349389,349803,414,138,+,41.55,VOC family protein,WP_000049421.1
ACBD56_RS15370,,349939,350110,171,57,+,43.27,DUF3709 domain-containing protein,WP_316245739.1
ACBD56_RS15375,dhiT,350476,350746,270,90,+,37.41,type II toxin-antitoxin system toxin DhiT,WP_001114075.1
ACBD56_RS15380,dhiA,350739,351261,522,174,+,44.44,type II toxin-antitoxin system antitoxin DhiA,WP_000921691.1
ACBD56_RS15385,,352008,352191,183,61,+,44.26,DUF645 family protein,WP_148532531.1
ACBD56_RS15390,,352480,352906,426,142,+,40.38,hypothetical protein,WP_148532524.1
ACBD56_RS15395,,353095,353257,162,54,+,45.68,DUF3709 domain-containing protein,WP_187377475.1
ACBD56_RS15400,,353527,354295,768,256,+,39.32,hypothetical protein,WP_033930505.1
ACBD56_RS15405,,354457,355057,600,200,+,38.83,outer membrane beta-barrel protein,WP_001898552.1
ACBD56_RS15410,,355227,355614,387,129,+,41.6,VOC family protein,WP_000703159.1
ACBD56_RS15415,,355759,356581,822,274,+,39.66,NAD-dependent epimerase/dehydratase family protein,WP_148531814.1
ACBD56_RS15420,,356774,357488,714,238,+,42.16,Fic family protein,WP_000123659.1
ACBD56_RS15425,,357635,358022,387,129,+,41.09,NUDIX hydrolase,WP_001015868.1
ACBD56_RS15430,,358154,358264,110,36,+,43.64,DUF3709 domain-containing protein,
ACBD56_RS15435,,358306,358525,219,73,+,42.01,DUF3709 domain-containing protein,
ACBD56_RS15440,,358952,359135,183,61,+,47.54,DUF645 family protein,WP_043992545.1
ACBD56_RS15445,,359362,359914,552,184,+,33.51,hypothetical protein,WP_000786068.1
ACBD56_RS15450,,360057,360522,465,155,+,38.49,hypothetical protein,WP_000041933.1
ACBD56_RS15455,,360641,360923,282,94,+,38.3,DUF1289 domain-containing protein,WP_148532549.1
ACBD56_RS15460,,361259,361310,51,17,+,39.22,hypothetical protein,
ACBD56_RS15465,,361306,361540,234,78,+,46.15,DUF3709 domain-containing protein,WP_142609458.1
ACBD56_RS15470,,361741,361984,243,81,+,41.56,type II toxin-antitoxin system ParD family antitoxin,WP_001107720.1
ACBD56_RS15475,,361980,362280,300,100,+,42.33,type II toxin-antitoxin system RelE/ParE family toxin,WP_000802136.1
ACBD56_RS15480,,362404,362986,582,194,-,39.69,HD domain-containing protein,WP_033928104.1
ACBD56_RS15485,,363143,363662,519,173,-,42.2,GNAT family N-acetyltransferase,WP_002044925.1
ACBD56_RS15490,tnpA,363926,364364,438,146,+,38.81,IS200/IS605-like element IS1004 family transposase,WP_000503164.1
ACBD56_RS15495,,364428,365433,1005,335,-,42.19,S66 family peptidase,WP_000964934.1
ACBD56_RS15500,,365591,366032,441,147,-,31.75,lysozyme inhibitor LprI family protein,WP_001966102.1
ACBD56_RS15505,,366316,366640,324,108,-,44.75,DUF3709 domain-containing protein,WP_080033519.1
ACBD56_RS15510,,366841,367165,324,108,-,39.51,YqfO family protein,WP_043993072.1
ACBD56_RS15515,,367494,368677,1183,394,+,44.38,IS3-like element ISVch4 family transposase,
ACBD56_RS15520,,369085,371872,2787,929,+,45.1,alkaline phosphatase family protein,WP_462099797.1
ACBD56_RS15525,nrdD,372334,374455,2121,707,+,46.53,anaerobic ribonucleoside-triphosphate reductase,WP_000802775.1
ACBD56_RS15530,nrdG,374459,374927,468,156,+,47.44,anaerobic ribonucleoside-triphosphate reductase-activating protein,WP_001106211.1
ACBD56_RS15535,,375048,376230,1182,394,+,48.05,amino acid aminotransferase,WP_000494051.1
ACBD56_RS15540,,376287,376971,684,228,+,48.54,ATP-dependent zinc protease family protein,WP_462099798.1
ACBD56_RS15545,fruA,377203,378940,1737,579,-,51.64,PTS fructose transporter subunit IIBC,WP_000684716.1
ACBD56_RS15550,pfkB,378958,379912,954,318,-,50.31,1-phosphofructokinase,WP_462099799.1
ACBD56_RS15555,fruB,379922,381125,1203,401,-,50.29,fused PTS fructose transporter subunit IIA/HPr protein,WP_462099800.1
ACBD56_RS15560,cra,381463,382444,981,327,+,49.75,catabolite repressor/activator,WP_000171125.1
ACBD56_RS15565,,382497,383637,1140,380,+,50.7,exonuclease SbcCD subunit D,WP_000670252.1
ACBD56_RS15570,,383638,386680,3042,1014,+,49.38,AAA family ATPase,WP_462099801.1
ACBD56_RS15575,cqsS,386776,388837,2061,687,+,44.3,quorum-sensing CAI-1 autoinducer sensor kinase/phosphatase CqsS,WP_320205541.1
ACBD56_RS15580,cqsA,389110,390280,1170,390,-,40.68,alpha-hydroxyketone-type quorum-sensing autoinducer synthase,WP_032475106.1
ACBD56_RS15585,,390476,391439,963,321,-,47.35,TDT family transporter,WP_001104009.1
ACBD56_RS15590,clcA,391585,392992,1407,469,-,48.12,H(+)/Cl(-) exchange transporter ClcA,WP_069503695.1
ACBD56_RS15595,,393457,394447,990,330,+,47.27,CobW family GTP-binding protein,WP_182292376.1
ACBD56_RS15600,ylqF,394523,395468,945,315,-,49.42,ribosome biogenesis GTPase YlqF,WP_182292375.1
ACBD56_RS15605,,395789,397652,1863,621,+,49.49,potassium transporter Kup,WP_182292374.1
ACBD56_RS15610,nifJ,397749,400989,3240,1080,-,51.48,pyruvate:ferredoxin (flavodoxin) oxidoreductase,WP_172776796.1
ACBD56_RS15615,,401091,402585,1494,498,+,48.59,ATP-binding protein,WP_000258672.1
ACBD56_RS15620,,402574,403267,693,231,+,47.62,response regulator,WP_001083605.1
ACBD56_RS15625,tatA,403466,403709,243,81,+,48.15,twin-arginine translocase TatA/TatE family subunit,WP_057563757.1
ACBD56_RS15630,,403924,404599,675,225,-,46.52,DedA family protein,WP_001994896.1
ACBD56_RS15635,,404761,405142,381,127,-,44.88,hypothetical protein,WP_000903494.1
ACBD56_RS15640,,405275,406073,798,266,-,46.87,EAL domain-containing protein,WP_000244528.1
ACBD56_RS15645,,406468,407104,636,212,-,45.44,hypothetical protein,WP_000923231.1
ACBD56_RS15650,,407491,408037,546,182,+,46.15,cytochrome b,WP_000797827.1
ACBD56_RS15655,,408033,408603,570,190,+,46.32,YceI family protein,WP_000753204.1
ACBD56_RS15660,focA,408710,410162,1452,484,-,48.07,formate transporter FocA,WP_001271450.1
ACBD56_RS15665,,410378,411284,906,302,+,47.02,LysR substrate-binding domain-containing protein,WP_001270755.1
ACBD56_RS15670,,411460,411958,498,166,+,47.79,DUF1097 domain-containing protein,WP_000105486.1
ACBD56_RS15675,,412118,413750,1632,544,-,49.2,ATP-dependent endonuclease,WP_000549956.1
ACBD56_RS15680,,414012,415755,1743,581,+,48.88,bifunctional metallophosphatase/5'-nucleotidase,WP_001902825.1
ACBD56_RS15685,,416313,417270,957,319,+,46.92,TerC/Alx family metal homeostasis membrane protein,WP_182292372.1
ACBD56_RS15690,,417573,417762,189,63,+,41.27,hypothetical protein,WP_000035884.1
ACBD56_RS15695,,417910,418477,567,189,-,47.62,PhnA domain-containing protein,WP_000102406.1
ACBD56_RS15700,,418669,419752,1083,361,+,46.91,site-2 protease family protein,WP_002022593.1
ACBD56_RS15705,,419812,419998,186,62,-,48.92,hypothetical protein,WP_001025949.1
ACBD56_RS15710,,420210,422568,2358,786,-,47.63,fatty acid cis/trans isomerase,WP_182292371.1
ACBD56_RS15715,,422923,424156,1233,411,-,49.96,L-lactate MFS transporter,WP_182292370.1
ACBD56_RS15720,,424578,425121,543,181,+,43.28,DUF3332 domain-containing protein,WP_000682161.1
ACBD56_RS15725,,425414,426800,1386,462,+,43.51,transporter substrate-binding domain-containing diguanylate cyclase,WP_462099802.1
ACBD56_RS15735,,427094,428663,1569,523,+,48.63,gamma-glutamyltransferase family protein,WP_333765901.1
ACBD56_RS15740,,428782,429721,939,313,+,44.41,Solitary outer membrane autotransporter beta-barrel domain,WP_000010086.1
ACBD56_RS15745,,429717,430839,1122,374,-,44.74,GGDEF domain-containing protein,WP_316249288.1
ACBD56_RS15750,,431311,431686,375,125,+,43.73,late competence development ComFB family protein,WP_001177156.1
ACBD56_RS15755,,431695,431974,279,93,+,42.65,HlyU family transcriptional regulator,WP_000522485.1
ACBD56_RS15760,,432266,433805,1539,513,+,48.28,Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha,WP_032475096.1
ACBD56_RS15765,pntB,433816,435193,1377,459,+,46.41,Re/Si-specific NAD(P)(+) transhydrogenase subunit beta,WP_032475095.1
ACBD56_RS15770,vxrA,435311,436793,1482,494,+,44.74,sensor histidine kinase VxrA,WP_000891056.1
ACBD56_RS15775,vxrB,436767,437424,657,219,+,44.75,response regulator transcription factor VxrB,WP_000815041.1
ACBD56_RS15780,,437426,438311,885,295,+,41.69,DUF2861 family protein,WP_000240569.1
ACBD56_RS15785,,438371,439538,1167,389,+,43.44,conjugal transfer protein TraF,WP_000822680.1
ACBD56_RS15790,,439578,439740,162,54,+,44.44,YoaH family protein,WP_000459082.1
ACBD56_RS15795,tnpA,439872,440310,438,146,+,38.81,IS200/IS605-like element IS1004 family transposase,WP_000503164.1
ACBD56_RS15800,yciH,440976,441288,312,104,-,42.31,stress response translation initiation inhibitor YciH,WP_000177186.1
ACBD56_RS15805,,441295,441679,384,128,-,41.93,DUF3319 domain-containing protein,WP_000257350.1
ACBD56_RS15810,,441850,442855,1005,335,-,42.89,D-alanine--D-alanine ligase,WP_000169446.1
ACBD56_RS15815,,443005,443581,576,192,-,45.49,SPOR domain-containing protein,WP_000717552.1
ACBD56_RS15820,,443799,446481,2682,894,+,45.82,bifunctional acetate--CoA ligase family protein/GNAT family N-acetyltransferase,WP_462099803.1
ACBD56_RS15825,,446529,447417,888,296,-,48.31,LysR substrate-binding domain-containing protein,WP_000950819.1
ACBD56_RS15830,,447649,449785,2136,712,+,42.23,TonB-dependent hemoglobin/transferrin/lactoferrin family receptor,WP_114730612.1
ACBD56_RS15835,,450072,451770,1698,566,-,47.88,SgrR family transcriptional regulator,WP_462099804.1
ACBD56_RS15840,,451850,452030,180,60,-,51.11,DUF3389 family protein,WP_229765358.1
ACBD56_RS15845,,452084,452537,453,151,-,47.24,hotdog fold thioesterase,WP_000029665.1
ACBD56_RS15850,,452704,453496,792,264,+,48.48,M48 family metallopeptidase,WP_000753576.1
ACBD56_RS15855,,453652,454135,483,161,-,43.48,RNA-binding S4 domain-containing protein,WP_248521925.1
ACBD56_RS15860,,454289,455039,750,250,+,47.6,substrate-binding periplasmic protein,WP_001934054.1
ACBD56_RS15865,,455124,455793,669,223,-,48.13,glutathione S-transferase family protein,WP_001888304.1
ACBD56_RS15870,,455804,456416,612,204,-,44.93,glutathione S-transferase family protein,WP_053034613.1
ACBD56_RS15875,,456517,457114,597,199,+,47.4,TetR/AcrR family transcriptional regulator,WP_000101303.1
ACBD56_RS15880,,457110,457503,393,131,+,48.09,PPC domain-containing DNA-binding protein,WP_053034611.1
ACBD56_RS15885,,457582,459175,1593,531,-,50.28,ABC transporter ATP-binding protein,WP_462099805.1
ACBD56_RS15890,,459171,460227,1056,352,-,48.96,ABC transporter permease,WP_175418731.1
ACBD56_RS15895,,460226,461309,1083,361,-,47.65,microcin C ABC transporter permease YejB,WP_000954183.1
ACBD56_RS15900,,461317,463135,1818,606,-,48.57,extracellular solute-binding protein,WP_462099806.1
ACBD56_RS15905,,463347,463869,522,174,-,46.74,NUDIX hydrolase,WP_000803723.1
ACBD56_RS15910,,463961,464894,933,311,-,45.87,exopolyphosphatase,WP_000096566.1
ACBD56_RS15915,,465134,465386,252,84,+,48.02,putative hemolysin,WP_001043846.1
ACBD56_RS15920,,465467,466406,939,313,-,48.14,YdcF family protein,WP_114793862.1
ACBD56_RS15925,,466624,468097,1473,491,+,48.34,peptide MFS transporter,WP_142611121.1
ACBD56_RS15930,,468196,469102,906,302,-,50.33,DMT family transporter,WP_199352123.1
ACBD56_RS15935,phnR,469167,469872,705,235,-,50.07,phosphonate utilization transcriptional regulator PhnR,WP_199352125.1
ACBD56_RS15940,,469896,471597,1701,567,-,51.26,putative 2-aminoethylphosphonate ABC transporter permease subunit,WP_000935649.1
ACBD56_RS15945,,471607,472810,1203,401,-,49.79,putative 2-aminoethylphosphonate ABC transporter ATP-binding protein,WP_199352127.1
ACBD56_RS15950,,472946,473957,1011,337,-,49.46,putative 2-aminoethylphosphonate ABC transporter substrate-binding protein,WP_176466802.1
ACBD56_RS15955,phnW,474198,475302,1104,368,+,50.45,2-aminoethylphosphonate--pyruvate transaminase,WP_088127832.1
ACBD56_RS15960,,475319,476717,1398,466,+,50.29,aspartate aminotransferase family protein,WP_199352129.1
ACBD56_RS15965,phnX,476723,477539,816,272,+,52.57,phosphonoacetaldehyde hydrolase,WP_199352131.1
ACBD56_RS15970,rnk,477703,478111,408,136,+,48.04,nucleoside diphosphate kinase regulator,WP_114741466.1
ACBD56_RS15975,,478235,480206,1971,657,-,48.45,alpha-amylase family glycosyl hydrolase,WP_199352133.1
ACBD56_RS15980,,480243,481374,1131,377,-,45.09,ABC transporter ATP-binding protein,WP_000246876.1
ACBD56_RS15985,,481507,481993,486,162,-,47.94,early set domain-containing protein,WP_199352140.1
ACBD56_RS15990,lpxD,482076,483087,1011,337,-,46.79,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,WP_199352141.1
ACBD56_RS15995,,483106,484141,1035,345,-,43.48,hypothetical protein,WP_001904779.1
ACBD56_RS16000,,484541,485771,1230,410,+,46.34,sugar ABC transporter substrate-binding protein,WP_199352143.1
ACBD56_RS16005,,485773,487057,1284,428,+,45.25,carbohydrate ABC transporter permease,WP_029628013.1
ACBD56_RS16010,,487059,487893,834,278,+,44.48,sugar ABC transporter permease,WP_000359543.1
ACBD56_RS16015,,487908,489702,1794,598,+,45.6,glycoside hydrolase family 13 protein,WP_144221834.1
ACBD56_RS16020,,489740,490589,849,283,+,46.88,ROK family protein,WP_199352145.1
ACBD56_RS16025,,490642,491455,813,271,+,41.82,TrmB family transcriptional regulator,WP_000138029.1
ACBD56_RS16030,yjjG,491539,492214,675,225,-,47.26,pyrimidine 5'-nucleotidase,WP_060780616.1
ACBD56_RS16035,,492315,493224,909,303,+,44.33,LysR family transcriptional regulator,WP_000958246.1
ACBD56_RS16040,,493358,493535,177,59,+,49.15,hypothetical protein,WP_001965033.1
ACBD56_RS16045,elbB,493539,494190,651,217,+,51.31,isoprenoid biosynthesis glyoxalase ElbB,WP_000754779.1
ACBD56_RS16050,mscL,494456,494867,411,137,+,44.04,large-conductance mechanosensitive channel protein MscL,WP_000054763.1
ACBD56_RS16055,,495096,496845,1749,583,+,51.17,formate--tetrahydrofolate ligase,WP_199352147.1
ACBD56_RS16060,msrB,497020,498157,1137,379,+,47.41,peptide-methionine (R)-S-oxide reductase MsrB,WP_199352153.1
ACBD56_RS16065,folE,498232,498886,654,218,-,50.31,GTP cyclohydrolase I FolE,WP_000016195.1
ACBD56_RS16070,moeA,499037,500273,1236,412,+,53.24,molybdopterin molybdotransferase MoeA,WP_108335339.1
ACBD56_RS16075,moeB,500281,501040,759,253,+,51.38,molybdopterin-synthase adenylyltransferase MoeB,WP_199352156.1
ACBD56_RS16080,,501223,501592,369,123,+,44.17,VOC family protein,WP_000067608.1
ACBD56_RS16085,sseA,501613,502444,831,277,+,50.42,3-mercaptopyruvate sulfurtransferase,WP_199352158.1
ACBD56_RS16090,,502528,503524,996,332,-,50.3,sugar-binding transcriptional regulator,WP_000078373.1
ACBD56_RS16095,tal,504116,505067,951,317,+,49.53,transaldolase,WP_000066347.1
